,text,labels
697,"I understand you're feeling down, and I am sorry to hear it. I would like to better understand what happened by asking some follow-up questions.",1
1000,"In previous conversations you have had, do you feel you have always been able to consider different viewpoints?",0
970,"Are you trying to be someone else's saviour, perhaps?",0
690,I would like you to pause for a second and consider whether you always blame yourself when something goes wrong?,0
571,"Did that help to make you feel better, or not really?",0
746,I'm very sorry that you are going through this. Have you recently attempted Protocol 11 and found this reignited unmanageable emotions as a result of recent events?,1
994,I'm sorry to hear you aren't feeling well. Did anything specific happen to cause you to feel this way?,1
108,"At this moment in time, are there any major conflicts in your life?",0
109,Is this a feeling that came about a result of you doing Protocol 6?,0
40,Would you rather take the lead in relationships?,0
204,"I am so sorry that it has not worked out for you, however there are other choices that I could recommend. Would you like to try another? ",1
360,Has this difficult situation caused you to have any of these emotions and/or act on them:,0
577,Do you feel like someone needs your help?,0
497,I'm sorry to hear that. May I also ask if it was caused by a recent or distant event (or events)?,1
504,How do you feel about the protocol?,0
342,"Has someone hurt you, or worried you, and are you upset with them because they have caused you so much trouble?",0
963,"Thank you, I understand. Would you say that this negative emotion was triggered by a recent attempt at Protocol 6?",1
137,"Do you feel that someone is not accepting your authority, but they should?",0
203,"Sometimes it can help to address anxiety which is linked with a traumatic event from the past through Protocol 6. Have you already tried Protocol 6, and if so have you actually found that the emotions it brought back were too intense?",1
849,Thank you. I'd like to ask you some more questions which might help me understand.,0
224,"I understand, thank you for taking the time to answer that. May I ask whether you feel that you have a tendency to always blame yourself for your problems?",1
591,"I understand, thank you. Would you say this event happened quite recently, or are you remembering something from the more distant past?",1
786,"The cause of this anxiety, is it perhaps something that has happened in the past few days or does it feel more distant?",0
918,"Do you think there is another way that you can view this situation, and could other people's advice help you find it?",1
813,Is there anything particularly stressful going on in your life?,0
422,Did the event that is making you feel this way happen recently or a long time ago?,0
320,Did something in particular happen that led to this?,0
704,Is your mood caused by anything specific?,0
4,"Thank you for being so open, I'm trying to determine the best way to help and know how hard it is to revisit trauma. I would like to know if Protocol 6 proved too painful for you?",1
426,"Thank you for that, perhaps Protocol 11 could help you deal with this event, however before I can recommend it i'd like to make sure that you haven't had a bad experience with it in the past. Have you already attempted Protocol 11 and if so, did it stir up difficult or traumatic emotions?",1
270,Are you worried about any personal issues between you and people close to you?,0
323,Have you experienced any of the following emotions or wanted to express them towards another person:,0
952,"You may be experiencing a lot of strong feelings right now. Have you been feeling any of the following emotions, either on the inside or expressed them towards another person:",1
298,Do you think that sometimes you encourage people to behave the way you think they should?,0
211,"Do you think, perhaps, that you're not taking full responsibility for the way you're feeling, and that's causing you to lash out at others?",1
852,"Would it be accurate to say that you are currently experiencing difficult circumstances in your personal life, for instance in relationships with either loved ones or friends?",1
621,"When something goes wrong, do you always give yourself the blame?",0
685,Are you going through delicate and difficult moments with other people right now?,0
648,"I'm sorry to hear that. There are other protocols we could try, if you would like to attempt another?",1
33,Do you think you are always taking the blame for things that aren't your fault?,0
498,Please select a protocol from the ones below.,0
805,"Looking at your personal life, do you feel that you are going through a personal crisis (having difficulties with loved ones, for example, fighting with friends)?",0
572,Thank you for your patience today. See you soon!,0
10,"Thank you very much for your answer. I would now like to ask you if you see yourself as the victim of the situation, and someone else is to blame for your painful feelings?",1
811,"Now that you have worked through the protocol, could you say whether you feel better or worse than you did before starting?",0
174,"Did you try using Protocol 11, and if so, did this spark difficult emotions because of past events?",0
836,Are you always trying blame yourself for negative situations and events?,0
433,Are you having a particularly difficult time right now? Do you feel that you need help?,0
1009,"Sometimes we feel strong emotions that are not becoming of us; it's ok to feel them, but it's worth reflecting upon them. Do you think you may have expressed any of the following negative emotions towards someone recently:",1
733,May I ask if you have already gone through Protocol 11 and found that it brought back difficult emotions?,0
414,I would like to better understand why you are experiencing this negative feeling right now. Do you believe saving someone's life or alleviating their problems would make you feel better about yourself?,1
139,I'm going to ask you a few more questions if you do not mind.,0
171,Are other people to blame for you feeling sad?,0
398,I'm sorry you are feeling worse. Maybe we should sit down together and try another protocol that might be more beneficial to you?,1
507,Do you always feel that problems are your own fault?,0
930,Do you listen to others?,0
462,"Do you think about what others think, and take their opinions on board?",0
688,I'm sorry to hear that. Has something happened to make you feel like that?,0
961,"Sometimes when we're angry, it's because we want to help people, but we feel we can't or they won't let us. Do you feel that there is someone in your life who you're trying to save or rescue?",1
1017,"Brilliant, that's always nice to hear. Would you like me to give you a protocol to feel even more content?",0
291,"I understand, thank you. Are you unhappy because someone else has made you feel bad, like you've been hurt by them and you're the victim?",0
756,Is it possible that you're just trying to control all of the thoughts and actions of another person?,0
563,Do you always blame yourself for any problem?,0
540,"Has this protocol changed how you feel, either for better or worse?",0
413,"Thank you so much for your honesty and efforts today, much appreciated. I hope to see you again soon.",1
434,"That's completely normal to feel this way, you are not on your own with this. Would you like to try a different protocol to see if it makes you feel any better?",1
904,Have you tried Protocol 6 recently and did it bring back some of the tough emotions from the past?,0
764,"What has made you feel like this, if you don't mind telling me, was it a specific event?",0
569,How do you feel after doing this protocol? I hope it has helped.,1
899,"Do you feel isolated from those around you, or that your safety is somehow in danger?",0
141,"That's ok, thank you for letting me know. Do you feel, perhaps, that someone or something else is causing your negative feelings?",1
906,"Did you attempt Protocol 6 and, if so, did you have negative thoughts about the past which caused your mind to wander in that direction?",0
53,I hope you can cope. Do you mind if I ask you whether a particular event or issue has caused your anxiety?,1
113,May I ask if you have been under a lot of pressure or stress lately?,0
74,Do you always feel guilty or angry at yourself for the negative things that happen to you?,0
863,"When something goes wrong, do you always tend to blame yourself regardless of whether you really made a mistake?",0
623,Was this brought about by a recent or distant event?,0
356,Do you find yourself always taking the blame when things go wrong?,0
933,Is this because of of something that happened?,0
858,"I really appreciate you speaking with me, it takes courage to talk about one's feelings. Please come back whenever you feel like talking more.",1
725,"Being totally honest with yourself, would you say that you always feel the need to be in control?",0
9,"Give it a go now, please. When you're done, just hit 'continue'.",0
550,"Was this recently, or did it happen some time ago?",0
116,Would you like to try something different that might be a better fit?,0
871,"If I'm understanding correctly, you would identify as being {}, is that a fair assessment?",0
878,"I would appreciate if you could attempt the selected protocol now. Once you feel ready, come back and press 'continue'.",0
667,"I understand, and I am sorry to hear that. May I ask if this feels like something that happened recently, or is it a memory of something more distant in the past?",1
802,"That is not ideal, but please do not give up, it is normal that some protocols can stir up some negative feelings sometimes. Would you like to attempt another protocol at this time?",1
389,"I want to thank you for sharing your thoughts and feelings with me today. I really would like to see you again soon, so please drop by when you can.",1
969,"Thank you for your answer. I would now like to ask you if you feel that you are the victim, and someone else is to blame for making you feel this way.",0
459,I am really sorry to hear that. Maybe we should sit down together and try another protocol that might be more beneficial to you?,1
630,I am grateful for your participation today. I look forward to more fruitful engagements with you in the future.,0
658,Do you feel you are having troubles with those close to you in your daily life?,0
584,Is there someone around you or in your life that you are trying to control?,0
219,"Excellent, when you are ready you can go through this protocol. When you have finished, press 'continue'.",0
730,"Is it possible that you are working through something particularly difficult right now, that is having a catastrophic effect on your life?",1
914,Are you having strained relations with the people in your life and that is causing you great distress?,0
28,Do you feel you are always making yourself the reason for things going wrong?,0
324,"In your heart of hearts, is this a personal crisis you're experiencing, or do you feel hurt by your loved ones or friends?",0
25,"As you may know, Protocol 6 can be used to examine events like these. Have you had any experience with Protocol 6? And, if so, did you find that it brought difficult emotions to the surface that were associated with past events?",1
790,I understand you are angry and you are hurting. Do you think those around you are causing the negative feelings you are experiencing?,1
315,Did the event happen recently or in the past?,0
595,"Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. So that I can help you better, could you tell me if a specific event caused you to feel this way?",1
632,"Maybe we need to look deeper into your situation. We could work through some other protocol, if you like.",1
953,"I'm really pleased we managed to have this time together, I hope it helped you. You can come back whenever you feel like talking some more.",1
737,"If you feel comfortable sharing, could you tell me if that feeling comes from something specific that happened?",1
156,"Okay, and then what about how you want to behave. Are there any urges right now to try and control someone in your life?",0
777,"Thank you for sharing your feelings with me, I appreciate your trust. If you do not mind I will now ask you a few questions to better understand the situation.",1
159,"It's great to herar that you feel this way. I have a protocol that might enhance this positive feeling, would you like to try it?",1
341,Has anything happened recently that has made you feel alienated from your support network of friends and family?,0
290,I think one of these protocols might help you. Which protocol would you like to try?,0
789,"Are you always taking responsibility for anything negative that happens in your life, even when you're not responsible?",0
21,Have you thought about the various viewpoints and perspectives that could change your view of your current situation?,0
495,Thank you for letting me know that. Do you feel like others caused you to feel this way?,1
843,"Ok, thank you, let's see if we can get to the bottom of this. I'm going to ask you a few more questions if you do not mind.",0
279,Were you recently attempting to move forward with Protocol 11 and did the trauma you revisited become too difficult to deal with?,0
706,This is fantastic to hear. Would you like to try a protocol?,1
947,Here are my suggestions. Do you want to try any of them?,0
80,"I'm sorry to hear that, I hope you don't mind elaborating a bit further. Did this happen recently, or was it further away in the past?",1
143,"I am sorry that you are hurting, please bear with me while I try to investigate this further. I'd like to ask you some more questions, so that I can understand the situation a bit better.",1
984,Do you think you should sacrifice yourself for others?,0
68,Do you feel you have to look after everyone else?,0
452,"Great, let's go ahead then. Once you've tried your best and finished, come back and press ""continue"".",1
94,"I see, thank you. Do you feel that someone else is to blame for your sadness?",0
244,"Oh, that's not good. Is this to do with any particular event that has occurred?",1
333,Other than what you've mentioned are any of these feelings also involved in what you've been experiencing recently:,0
903,"Was this event a long time ago, or perhaps something that happened more recently to you?",0
349,"Do you think you might have, or desire, the power to influence someone else?",0
241,Is there someone to blame for how you're feeling?,0
41,"How long ago did this happen, was it recent or distant?",0
217,Did this happen recently?,0
437,"Ok, thats unfortunate, I apologise. There are many different protocols to choose from, so would you like to attempt another protocol?",1
46,"I think Protocol 11 might help, but I'd like to investigate a bit further before I suggest it. If you have recently tried Protocol 11, could you tell me if it brought back unmanageable emotions due to old events?",1
883,Have you considered all the viewpoints presented?,0
99,I'm going to ask you now about some other negative emotions. Can you tell me if you've recently felt any of these emotions towards someone:,0
