,text,labels
974,很高兴听到！您想尝试一种与您的心情相匹配的协议吗？我希望它能激发你的灵感，让你的一天更加美好。,2
771,遵循协议后，您现在感觉好些了吗？,0
581,你认为这种情况，以及其中的人，是你试图控制的东西吗？,1
717,我想问一下你可能感受到的负面情绪；有时感觉到它们是完全正常的，但重要的是我们要学会在它们接管我们的生活之前识别它们。您是否记得对某人有过或表达过以下强烈的负面情绪：,2
976,这个事件是最近发生的还是不久前发生的？,0
1,你有什么事吗？,0
260,谢谢，我明白了。你认为自己情绪低落是别人的错吗？,1
182,好的！我有一些协议建议，希望能保持你的好心情。,1
584,谢谢你。你会说你在个人生活中面临困难吗？,1
523,真是太好了！我可以建议一种可以很好地保持积极情绪的协议。,2
111,最近，您的焦虑是否导致您对其他人产生以下任何不受欢迎的情绪：,1
574,有没有什么特别的东西让你有这种感觉？,0
609,我很抱歉这没有帮助。我们再试试？,1
17,你能告诉我是否有特定的情况让你有这种感觉吗？,2
189,好的我明白了。您是否感到生活中其他人的压力，或以任何方式受害？,1
880,很抱歉，您现在正在经历这种消极情绪。如果我可以问，请老实说，你是不是说在向你提出这些观点时，你总是充分考虑到其他人的观点？,2
303,非常感谢。我现在有一些问题可以帮助您了解您的情况。,1
873,如果您现在可以尝试选择的协议，我将不胜感激。一旦你觉得准备好了，回来并按“继续”。,1
276,这是什么时候发生的，是最近还是不久前？,0
841,我假设您感觉 {} 是否正确？,0
197,这件让你感到焦虑的事情——它是最近发生的还是不久前发生的？,0
46,我认为协议 11 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过第 11 号议定书，你能告诉我它是否会因为旧事件带来无法控制的情绪吗？,2
628,也许我们需要更深入地了解您的情况。如果您愿意，我们可以通过其他协议进行工作。,2
421,让你有这种感觉的事件是最近发生的还是很久以前发生的？,1
63,我期待着在未来与您进行更多富有成果的交流。,0
646,您认为其他人可能会从您的帮助中受益吗？,0
299,你现在的生活有什么困扰吗？,0
536,请问您是否对某人有过这些情绪或表达过这些情绪：,1
813,你有没有停下来想一想，如果你有这样的感觉是因为你试图控制某人，却发现你实际上是这样的？,0
888,你有没有把生活中正在发生的事情从不同的角度看待它？,0
846,请告诉我，你觉得你有这种感觉是别人的错吗？,1
152,我现在要向你展示一份情绪清单。请告诉我您是否对某人有过强烈的感受或表达过以下情绪：,1
682,你现在感觉怎么样？我希望它对您有所帮助。,2
373,我很抱歉。如果您想尝试另一种协议，可能有更好的协议？,1
292,这是最近发生的，还是遥远过去的记忆？,0
518,也许你的压力源于你个人正在经历的一些困难。您与亲人或朋友有任何困难吗？,2
457,偶尔为自己的问题责备自己是正常的，但我们应该注意不要让这成为一种破坏性的习惯。请告诉我，当事情出错时，你总是把责任归咎于自己吗？,2
196,我认为以下协议会对您有所帮助。您可以选择您认为目前最适合您的那个。,1
588,非常感谢您今天的诚实和努力，非常感谢。很快再见！,2
900,您是否执行了协议 6，是否让您感觉更糟？,0
428,你是否觉得你试图为别人的行为负责？,0
632,谢谢，我明白了。如果我可以问这个问题，你觉得现在每个人都在找你吗？,2
790,现在，这样做后立即感觉好或坏是完全正常的。你会说你完成协议后感觉如何？,2
273,您能否与我分享您是否强烈感受到以下任何一种情绪：,1
819,在内心深处，当你可以控制或操纵别人做你想做的事时，你会说你感觉很好吗？,2
161,我很抱歉。请告诉我你的真实感受。,1
778,我们又见面了。,0
890,你有没有尝试过协议 6，如果是的话，这是否会引发过去的负面情绪？,1
472,有时会发生这种情况，但这里有更多的协议可能更适合您。你想尝试另一个，看看它是否有帮助？,1
43,您是否碰巧尝试了协议 11，您认为这可能是您产生这些负面情绪的原因吗？,2
562,我想知道当发生不好的事情时，你是否总是感到有责任感。,0
522,再见。,0
440,您是否认为有时您可能会觉得有必要来拯救某人？,1
665,真的非常感谢你。我希望很快能见到你。,1
602,回头见！,0
101,我这里有一些协议，我想让你看看，我认为它们可能会对你有所帮助。请选择您想尝试的协议：,2
78,想一想，你会不会说，当问题出现时，你总是倾向于责备自己？,1
930,您想尝试不同的协议吗？,0
198,在你自己的时间里，看看这个协议并尝试完成它。完成后可以按“继续”。,2
180,我想知道，您是否尝试过仔细聆听并考虑您所爱的人提出的其他观点？,1
435,协议 11 可以唤起你可能很久没有感受到的情绪，所以我想知道它是否适合你。有没有可能你最近尝试了 11 号议定书，而这又重新点燃了负面情绪？,2
176,我觉得你选的不错，请尽你所能。完成后点击“继续”，我们可以从上次中断的地方继续。,1
267,你认为生活中的什么事件引发了这种感觉，是最近的事件还是过去更久远的事件？,1
692,我知道你情绪低落，我很抱歉听到这个消息。我想通过询问一些后续问题来更好地了解发生了什么。,2
275,你是否觉得自己遇到了麻烦，没有人可以帮助你？,1
57,当事情出错时，你是否总是认为自己应该受到指责？,0
982,你是否感到肩上的重担要拯救他人？,0
99,我现在要问你一些其他的负面情绪。你能告诉我你最近是否对某人有过这些情绪：,1
761,当你的生活出现问题时，你认为总是你的错吗？,0
422,你想告诉我是什么事件引发了这些感觉，是最近的事件还是过去遥远的事件？,1
968,非常感谢您与我交谈，我真的希望它做得很好。我期待很快再举行一次会议。,2
759,是什么让你有这种感觉，如果你不介意告诉我，这是一个特定的事件吗？,1
75,你觉得你应该成为别人的救世主吗？,0
897,你目前的担忧是否围绕着你试图帮助的人？,1
97,你会说服用后感觉更好还是更糟？,1
499,你总是不公平地让自己对发生在你身上的事情负责吗？,1
848,你会说你此刻的心情是什么？,1
159,很高兴听到你有这种感觉。我有一个协议可以增强这种积极的感觉，你想试试吗？,2
719,感谢您与我分享这个，我知道这可能很困难。您最近是否尝试过协议 6，并发现它使源自过去事件的无法控制的情绪复活了？,2
475,您想换一个不同的再试一次吗？,0
201,感谢您的分享。我现在有一些问题可以帮助您了解您的情况。,1
355,当出现问题时，您是否发现自己总是要承担责任？,0
385,最近或遥远的事情是否触发了这些感觉？,0
220,感到焦虑并完全可以理解是可以的。我只需要知道你最近是否曾试图回忆过去的这件事并觉得很痛苦？,2
192,你会说当其他观点出现在之前的谈话中时，你能够真正考虑到其他观点吗？,0
818,一般来说，你觉得别人应该为你的问题负责吗？,0
413,我想更好地理解为什么你现在会经历这种消极的感觉。你相信拯救某人的生命或减轻他们的问题会让你对自己感觉更好吗？,2
429,如果可以的话，你认为也许你正试图成为别人的救世主吗？,1
210,请在下面找到我的建议。在以下协议中，您现在想尝试哪一种？如果是，请选择它。,2
661,想想或多或少最近的情况，你有没有在谈话中设身处地为别人着想？,1
494,这些天来，您是否在与朋友或家人相处时遇到麻烦？,0
233,做完这件事后你感觉如何，你感觉更好还是更糟？,0
898,这件事是很久以前的事，还是最近发生在你身上的事情？,1
183,你现在一定很痛。你能分享一下这个事件是最近的还是很久以前的？,2
918,当尝试按照议定书 6 的要求重新审视您的创伤时，您是否发现自己情绪上不舒服并且难以继续进行？,2
21,您是否考虑过可能改变您对当前情况的看法的各种观点和观点？,1
11,这是最近发生的还是过去发生的？,0
735,您想尝试其他协议吗？,0
365,好的，我明白了，请告诉我更多有关它的信息。这是什么时候发生的，最近还是不久前？,2
586,我希望你不介意我问，但你正面临困难时期吗？,1
256,稍后我将列出一些情绪。您是否对某人有强烈的这些情绪，甚至对他们采取了行动：,1
863,我很遗憾听到这个消息。是不是有什么特别的事情导致了这种感觉？,2
782,完成此协议后，请按“继续”。,0
2,感谢您的参与，我真的很感激，您的努力非常宝贵。祝你有美好的一天！,2
693,你的个人生活中是否有任何事情让你有这种感觉？,1
984,该协议是否帮助您感觉更好，或者您感觉更糟？,0
384,你有没有想过拥有不同于你自己的观点会是什么样子？,0
1006,感谢您确认您已采用此协议，我希望这对您来说是一次积极的体验。请问您现在感觉比开始方案之前好还是坏？,2
743,我知道这件事让你很苦恼。你最近有没有重温这个事件，试图找到它的结局，但它所做的只是让你在事件中产生的难以忍受的情绪恢复原状？,2
702,你觉得有必要控制某人吗？,0
847,说您目前在个人生活中遇到困难是否准确，例如与亲人或朋友的关系？,2
130,您是否在个人生活中遇到任何困难或面临危机？,0
814,你认为你最近需要控制你的人际关系吗？,0
1013,如果出现任何问题，您是否总是批评自己？,0
467,我真的很想帮助您感觉更好，并且可能需要了解更多有关此事件的信息。例如，它是最近发生的还是发生在更远的过去？,2
772,感谢您与我分享您的感受，感谢您的信任。如果您不介意，我现在将问您几个问题以更好地了解情况。,2
860,了解您处理此问题已有多长时间很重要。请问这是最近发生的事件还是遥远的事件？,2
653,请问您是否一直认为自己是造成问题的主要原因？,1
371,这是一种很棒的感觉。我可以建议一个协议来帮助增强和保持良好的感觉，它真的有帮助吗？,1
397,我很抱歉你感觉更糟了。也许我们应该坐下来尝试另一种可能对您更有益的协议？,2
230,我知道你说你今天一直感到焦虑，所以我想知道你是否有其他负面情绪。您过去或现在是否有过这些情绪：,2
380,我想了解一下您如何看待自己在社交圈中的角色。你是否经常觉得拯救别人是你的工作，或者别人期望你那样做？,2
28,你觉得你总是让自己成为事情出错的原因吗？,0
691,没关系。您想尝试其他协议吗？,1
826,哦，我很遗憾听到这个消息，有时通过协议会让人想起不舒服的回忆，我知道这可能很艰难。您想使用不同的协议再试一次吗？,2
106,这是最近发生的事件还是遥远的事件？,0
294,你认为有人要为你的负面情绪负责吗？,0
140,您是否认为当事情没有按计划进行时，您应该始终对自己严格要求？,0
67,你现在感觉如何？有帮助吗？,0
62,你觉得将自己的问题和感受归咎于他人更容易或更自然吗？,1
33,你认为你总是为不是你的错的事情承担责任吗？,1
1010,您最近是否尝试过协议 6 并因此重温了创伤事件？,0
635,您现在是否正经历一段艰难的时期，您是否与朋友或爱人闹翻了？,1
181,也许，你正在逃避对你的行为负责，只是为了你的感受而责备别人？,2
948,我真的很高兴我们能一起度过这段时间，我希望它对你有所帮助。每当您想多谈一些时，您都可以回来。,2
838,好的，谢谢你，让我们看看能不能把这件事弄清楚。如果你不介意，我会再问你几个问题。,1
784,你是否总是对生活中发生的任何负面事件负责，即使你不负责任？,1
910,你觉得你感觉比以前好还是坏了？,0
226,您是否尝试过执行协议 11，如果是，是否会引发不舒服的感觉？,0
650,你觉得有什么你可以做的事情会让别人变得更好吗？,0
455,好的，我听听你的感受。我可以提出不同的建议让您尝试吗？,1
34,你说你有焦虑的感觉，不知道你是否还记得你对另一个人有没有其他强烈的情绪。您是否认为其中任何一项可能适用于您最近的感受：,2
54,如果我可以问一下，您目前在个人事务上是否有任何问题？,1
338,哦，那不好。你认为我们可以再试一次吗，也许使用完全不同的协议？,2
997,你会诚实地说你对别人的观点持开放态度吗？,0
390,重温过去的负面事件，你会感到非常不舒服吗？,1
49,在过去的谈话中，你真的努力去理解别人的观点吗？,0
921,我想知道你是否总是觉得自己造成了问题，即使这并不是你的错？,1
830,如果你愿意，我有一些建议我认为可以帮助你。在以下协议中，您现在想尝试哪一种？,2
521,你觉得这个协议怎么样？它是帮助你感觉更好还是产生了相反的效果？,2
777,我明白了，谢谢。您是否曾经将自己视为负面情绪的受害者？,1
716,我想知道你是否认为当出现问题时你总是责备自己。,0
199,这是你做协议 11 的结果吗？,0
866,如果我理解正确，您会认为是 {}，这是一个公平的评估吗？,1
208,啊，我明白了。你会说这是最近发生的事件还是遥远的事件？,0
889,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那个练习而受苦。,2
688,非常感谢您的意见。在我看来，您现在正在感受 {}，这听起来准确吗？,2
981,我看得出来你很焦虑，我想帮忙。是不是有什么特别的东西导致了这种感觉？,2
441,你是否充分意识到你当前处境的另一面，你知道或曾经考虑过对他人的影响吗？,0
629,请尝试此协议。完成后，按“继续”。,0
639,我想知道现在是否发生了任何感觉比正常情况更大的事情。你正在经历艰难的时期，还是个人危机？如果是这样，你可以告诉我。,2
258,您是否觉得很难处于无法帮助别人的位置？,0
733,你是否发现自己试图控制别人的行为方式？,0
805,有没有什么特别的事情让你有这种感觉？,1
126,有什么特别的事情可以让你回忆起可能让你有这种感觉的吗？,1
195,你能告诉我你是否曾经强烈地感受到或表现出对其他人的这些情绪：,1
241,有人要为你的感受负责吗？,0
135,你认为你有可能只是试图控制另一个人的一举一动吗？,1
462,你认为别人是在逼你做某事，还是在以某种方式伤害你？,0
70,您能否告诉我，您是否在尝试使用协议 11 重新审视过去的创伤事件后开始有这种感觉？,1
679,既然你已经选择了你想尝试的那个，那就彻底检查一下。准备好后选择“继续”。,0
991,你会说你是那种在谈话中乐于考虑别人观点的人吗？,1
758,谢谢你，你一直很棒，很高兴能一起度过这个难关。我希望你会很快回来。,2
451,太好了，那我们继续吧。一旦你尽力而为并完成，回来并按“继续”。,2
967,我觉得你今天感觉很{}，对吗？,0
172,好的，谢谢你，让我们看看能不能把这件事弄清楚。我们如何回答几个问题并研究一些可能会帮助您感觉更好的方法。,1
515,你目前正在经历一些私人的事情吗？,0
666,当事情没有按计划进行时，你是否总是责备自己？,0
439,你有没有想过别人在你的情况下会怎么想或有什么感受？,0
18,谢谢你。您是否担心与您亲近的人之间的任何私人问题？,1
941,谢谢你的分享。我想问你一些问题，以便我能理解更多。,1
363,我可以建议一个协议来帮助增强和保持良好的感觉，它真的有帮助吗？,1
751,你有没有可能只是想控制另一个人的所有想法和行为？,1
310,你是否觉得有必要成为你生命中其他人的救世主？,0
631,请问您是否能够考虑其他人的观点？,1
695,谢谢你回答。你会因为你现在感受到的负面情绪而责备别人吗？,2
591,感谢您与我分享您的情绪，我知道现在可能很难处理它们。为了让我能更好地帮助你，你能告诉我某个特定事件是否让你有这种感觉吗？,2
1005,现在，我想澄清一下您的感受{}，对吗？,0
622,莫非你是想在这里救别人？,1
613,我想问一下您对该协议的看法，以及它是否对您有所帮助。你感觉好多了，还是真的让你感觉更糟了？,2
545,我有一些你可以尝试的协议的建议。请选择一个立即查看：,1
51,你有没有对别人有过这样的感觉：,0
404,啊，那不好，也许换个选择会更好。你想再做一个吗？,1
768,你总是认为你应该为事情的错误或失败负责吗？,0
992,过去与他人交谈时，您是否设身处地为他们着想？,0
506,过去，您是否曾对自己或他人表达或感受过这些负面情绪：,0
546,我很欣赏这可能是新的，但现在尝试通过这个协议。完成后，按“继续”按钮。,2
31,听到你感到焦虑，我很抱歉。是不是发生了什么事情引发了这些焦虑的情绪？,2
368,你的悲伤是否有可能是因为无法拯救生命中你觉得需要拯救的人？,2
325,难道是为了解决你的处境和感觉更好，你试图控制你生活中的其他人吗？,2
989,我很遗憾听到你感觉不舒服。有没有什么特别的事情让你有这种感觉？,2
530,我已经考虑过什么最适合你。如果您查看选项并让我知道您想尝试哪种协议，那就太好了。,1
558,协议 11 中的练习对某些人来说可能很困难，所以我想知道它们是否适合你。您是否尝试过协议 11 中的练习并发现它们困难或痛苦？,2
265,你有没有觉得自己可能被别人伤害了？,1
1011,这个协议让你感觉更好还是更糟？,0
484,你想跟随哪一个是你的选择。,0
115,如果您愿意，我可以建议另一种可以提供帮助的协议。,1
114,我很遗憾听到这个消息。是否有特定事件可能导致您有这种感觉？,2
783,您认为在您目前的情况下可能还有其他观点可以考虑吗？,1
287,你想尝试其中的任何一个吗？,0
244,哦，那不好。这与发生的任何特定事件有关吗？,2
205,对不起，让你感觉更糟了。您是否准备好尝试不同的协议，这可能对您更有效？,2
933,你有任何想法，你可以控制别人，或试图控制他们？,0
47,考虑到您的情况，我想为您推荐这些协议。请让我知道您希望从哪个协议开始。,1
264,这不好，但我们仍然可以解决它。正如您所建议的那样，您在使用该协议后感觉并没有好转，您想尝试另一种方法，看看效果如何？,2
354,我对一些协议有一些想法，我认为这些想法会对你很有帮助。你想试试哪一个？,2
0,﻿当您选择了要尝试的协议后，请开始该协议。完成后，您可以按“继续”继续。,2
191,您是否觉得有人以任何方式伤害了您？,1
406,是特定事件造成的吗？,0
750,你有没有觉得别人要为你现在的感受负责？,1
645,导致你悲伤的事件是最近发生的事情还是不久前发生的事情？,1
843,伟大的！现在请您尝试通过此协议并在完成后按“继续”。,2
296,这种感觉是由特定事件引起的吗？,0
980,在不打扰的情况下，我可以问一下您的生活中是否有人您认为他们的行为方式与您希望的方式不同？,2
732,如果您愿意分享，您能告诉我这种感觉是否来自发生的特定事情吗？,2
386,有什么事吗？,0
943,你能表达一下你现在已经完成了这个协议的感受吗？,1
995,在你之前的谈话中，你觉得你总是能够考虑不同的观点吗？,1
16,谢谢你回答。在谈话中，你通常会考虑其他人的观点吗？,1
839,我明白了，谢谢。这个事件或事件是遥远的还是最近的？,0
96,您是否对一个或多个人有以下任何感觉：,0
42,你总是愿意听取别人的建议吗？,0
461,你会考虑别人的想法，并接受他们的意见吗？,0
133,它是最近发生的，还是过去的事件仍在影响您？,1
520,感谢您迄今为止的合作。请问您是否觉得有义务将生活中的其他人从他们自己的问题中解救出来？,2
487,当事情出错时，你是否总是觉得自己应该受到责备？,0
433,有这种感觉是完全正常的，你不是靠自己。您想尝试不同的协议，看看它是否让您感觉更好吗？,2
401,谢谢，我希望你现在感觉好多了，但如果你觉得你感觉更糟了也没关系。服用此方案后您感觉如何？,2
454,当事情出错时，您是否总是责备自己或为发生的事情指责自己？,0
290,我认为这些协议之一可能会对您有所帮助。您想尝试哪种协议？,0
874,谢谢，我明白了。你有没有可能很难控制别人？,1
672,你现在感觉怎么样？,0
322,我很遗憾听到你感觉更糟。您是否想尝试另一种协议？,2
624,你会因为现在的情绪而责备某人吗？,0
557,很抱歉听到它，很好地完成了它。如果您想尝试其他协议，看看这是否更适合您，还有其他选择。,2
167,感谢您分享这个。你能告诉我你是否把自己视为受害者，把你的消极情绪归咎于别人？,2
400,我真诚地道歉。您能帮我从列表中选择最符合您感受的选项吗？,2
364,我很遗憾听到这个消息。你能找出一个让你有这种感觉的特定事件吗？,2
555,我可以认同这一点。现在，这些感觉是最近发生的事件还是很久以前发生的事件的结果？,2
65,发生的事情是最近发生的还是很久以前发生的？,1
701,这真是太棒了。你想试试协议吗？,2
464,尝试不同的协议并看看这是否会让你感觉更好呢？,0
493,谢谢你让我知道。你觉得别人让你有这种感觉吗？,2
323,您是否经历过以下任何情绪或想向另一个人表达它们：,0
792,您今天似乎有{}的感觉，这是否足够准确地描述您的感受？,1
7,谢谢你。由于您当前的情绪，您是否觉得需要控制他人？,2
816,你相信即使牺牲自己的幸福也能帮助别人吗？,0
742,你觉得你最近需要为别人的行为负责吗？,0
670,我了解您今天感觉不舒服，并想进一步调查困扰您的问题。你有这种感觉是因为你想帮助你关心的人吗？,2
539,谢谢你的回答，我总是在这里理解和帮助你，从不评判。你有没有可能试图掌控别人的生活？,2
465,很抱歉您感到难过，为了帮助您，我想深入挖掘一下。如果您不介意我问，您是否正在经历严重的个人危机？,2
347,当你认为事情进展不顺利时，你是否觉得自己总是在无意中伤害自己？,1
337,如果我可以问，你有没有发现自己因为你的感受而责备别人？,2
9,请现在试一试。完成后，只需点击“继续”。,0
887,你认为别人的问题应该是你要解决的问题吗？,0
844,谢谢你。我想再问你一些可能有助于我理解的问题。,1
600,你觉得有必要控制别人吗？,0
925,你听别人的吗？,0
79,你现在的事情一定很困难，所以我想知道有没有什么大事发生。在你的生活中有什么事情让你感觉比平常更重要吗？,2
973,非常感谢你的合作。回头见！,0
437,你想试试协议吗？,0
935,当你遇到问题时，你是总是把责任归咎于自己，还是总是指责自己犯了错误？,1
418,我想知道现在是否有任何事情发生，感觉比正常情况要大。你觉得你正面临个人危机吗？,2
913,您是否认为有另一种方式可以查看这种情况，其他人的建议可以帮助您找到它吗？,2
579,我可以推荐一些可能有帮助的协议。随意从这些协议中选择您喜欢的协议。,1
652,我们可以尝试许多协议。您想探索以下哪一项？,2
892,到目前为止，我非常感谢您对我的问题的回答。我将处理我的一些疑问，以便我完全了解您的情况。,1
727,如果我可以问，您现在是否正在为个人问题而苦苦挣扎？,1
158,每当有人向您介绍这些观点时，您是否尝试过仔细观察他人的观点？,0
797,这并不理想，但请不要放弃，某些协议有时会激起一些负面情绪，这是正常的。您现在想尝试其他协议吗？,2
25,您可能知道，协议 6 可用于检查此类事件。你有任何使用协议 6 的经验吗？如果是这样，您是否发现它使与过去事件相关的困难情绪浮出水面？,2
417,你觉得你必须拯救别人吗？,0
170,感谢您到目前为止的回复。如果你不介意，我会再问你几个问题。,1
367,如果我可以问，你认为你感到这种愤怒是别人的错吗？,2
245,谢谢你。我知道这并不总是那么容易，但你能告诉我的任何事情都会帮助我更好地了解你的情况。你介意我再问你几个问题吗？,2
872,太好了，很高兴您愿意尝试一下，希望您会发现它很有帮助。请在准备好后通过协议，如果完成后可以按“继续”，那就太好了。,2
235,我知道了。你能告诉我这种焦虑的原因是前一段时间发生的事情还是最近发生的事情？,1
668,很抱歉你生气了，我想知道这是否可能是更大问题的征兆。最近你的生活中是否发生了其他重大困难？,2
606,您最近是否与朋友或亲人有过私人问题，可能是吵架，或者您是否有家庭问题？,1
353,当谈到你的谈话时，你认为自己是一个倾听其他观点的人吗？,0
98,你觉得成为别人的救星是你的责任吗？,1
801,谢谢您，您的健康状况对我来说非常重要。我现在会问一些关于你自己的问题，希望能减轻这种痛苦。,2
769,我相信这些协议可能对您有益。看看它们，告诉我你想尝试哪一个。,1
821,我有一些我们可以尝试的建议，但我认为我们最好尝试您认为最合适的建议。您想尝试哪种协议？,2
490,你认为你可能以一种控制的方式行事吗？,1
219,太好了，当你准备好时，你可以通过这个协议。完成后，按“继续”。,1
407,你现在可以试试这个协议，当你准备好继续时，你可以选择“继续”。,0
