,text,labels
61,"There's a variety of protocols we can try, I want to find the one that works best for you. Please go ahead and take a look, you can select whichever protocol you feel most comfortable with.",1
62,Have you experienced any of these strong feelings or emotions towards anybody recently:,0
63,偶尔为自己的问题责备自己是正常的，但我们应该注意不要让这成为一种破坏性的习惯。当你的生活出现问题时，你认为总是你的错吗？,1
64,你现在是否因为试图控制你无法控制的某人或某事而感到沮丧？,0
65,"Thank you, I hope that was helpful to you. Could you tell me if you are feeling better or worse after taking this protocol?",1
66,"Now that you have worked through the protocol, could you say whether you feel better or worse than you did before starting?",0
67,这是完全正常的，虽然我当然希望这对你来说是一次更积极的经历。我们再试一次怎么样？,1
68,Thank you for letting me know that. Do you feel like others caused you to feel this way?,1
69,在这种感觉之前发生了什么事吗？,0
70,How do you feel?,0
71,谢谢你让我知道，我非常抱歉你有这种感觉。是不是有什么特别的东西带来了这种感觉？,1
72,请问您现在是否觉得自己是受害者，而其他人要为您的悲伤负责？,0
73,我了解您今天感觉不舒服，并想进一步调查困扰您的问题。你有这种感觉是因为你想帮助你关心的人吗？,1
74,Could you tell me if you started feeling this way after attempting Protocol 11 to revisit a traumatic event from the past?,0
75,"So, based on what we have discussed, I have the following recommendations for you to choose from. Please tell me which protocol you'd like to try.",0
76,请让我知道您想尝试哪一个。,0
77,Do you think this helped you feel better?,0
78,您最近是否与朋友或亲人有过私人问题，可能是吵架，或者您是否有家庭问题？,0
79,谢谢，感谢您的合作。很快再见！,1
80,Do you always feel than your negative feelings or experiences are your own fault?,0
81,这是最近发生的还是过去发生的？,0
82,我有一些我们可以尝试的建议，但我认为我们最好尝试您认为最合适的建议。您想尝试哪种协议？,1
83,你认为生活中的什么事件引发了这种感觉，是最近的事件还是过去更久远的事件？,0
84,Do you feel that you need to always be there for someone?,0
85,Please choose a protocol that you would like to view now.,0
86,您是否将自己视为受害者，还是将自己的感受归咎于他人？,0
87,Are you experiencing intense negative feelings as a result of fighting with the people in your life?,0
88,How do you feel after this protocol?,0
89,Do you feel you have to look after everyone else?,0
90,Please select the one which you think is best suited for you.,0
91,Was Protocol 6 too difficult for you?,0
92,你感觉更好还是更糟？,0
93,I would like to know if you think that you always blame yourself when something goes wrong.,0
94,请问你最近压力大吗？,0
95,"At this moment in time, are there any major conflicts in your life?",0
96,I am grateful for your participation today. I look forward to more fruitful engagements with you in the future.,0
97,知道您的感受对我很重要，我需要询问您之前与协议的互动。你最近有没有尝试过协议 11，如果有的话，它是否会为你回忆起这些事件而引发困难的情绪？,1
98,"First of all, let me tell you that I totally understand where you're coming from and what it's like to have these feelings. I wonder, in your heart of hearts, do you think it's reasonable or healthy to always put others first?",1
99,你认为你现在可能试图控制别人吗？,0
100,Do you always feel that you need to save the people in your life?,0
101,I'm sorry to hear that. Has something happened to make you feel like that?,0
102,"Are you worried that you might take out these feelings of anger on someone, trying to control them perhaps?",1
103,"Everyone deals with so many emotions throughout the day, and not all of them are positive. I want to ask you if you have recently felt any of these emotions in particular:",1
104,回头见！,0
105,May I ask if you have felt or expressed any of these emotions towards someone:,0
106,"Try this protocol, and when you have worked through it, press 'continue'.",0
107,"That's okay, thank you for letting me know. Do you feel you do not share any responsibility for this, and others are to blame for having hurt you?",1
108,Choose whichever protocol you feel is best.,0
109,Thank you kindly for your time and cooperation during this session. I look forward to another session soon.,1
110,"I'm sorry to hear that. There are other protocols we could try, if you would like to attempt another?",1
111,你是否发现自己试图控制别人的行为方式？,0
112,How do you feel after doing this protocol? I hope it has helped.,1
113,我很遗憾听到这个消息。是否有特定事件可能导致您有这种感觉？,1
114,Do you see yourself as a saviour?,0
115,既然你已经选择了你想尝试的那个，那就彻底检查一下。准备好后选择“继续”。,0
116,Do you feel that your recent sad emotions may be attributed to attempting Protocol 6?,0
117,你是否试图帮助太多，也许，并觉得你试图帮助的人就是不听你的？,0
118,"I'm terribly sorry you are dealing with difficult emotions. Do you feel, perhaps, that you should be saving someone else in your life?",1
119,我想知道当发生不好的事情时，你是否总是感到有责任感。,0
120,你感觉好多了，还是真的让你感觉更糟了？,0
121,Could it be that you are trying to save someone else here?,0
122,你能自信地说你总是能够考虑别人的观点吗？,0
123,Did this event happen recently or a while ago?,0
124,你会考虑别人的想法，并接受他们的意见吗？,0
125,哦，那不好。你认为我们可以再试一次吗，也许使用完全不同的协议？,1
126,没关系，谢谢你让我知道。有没有人特别责备你的悲伤？,1
127,我很遗憾听到你感觉不舒服。有没有什么特别的事情让你有这种感觉？,1
128,Are you able to listen to other people's perspectives?,0
129,Can you confidently say that you are always able to consider other people's perspectives?,0
130,"Did you attempt Protocol 11 and, if so, did looking back at traumatic events reopen recent wounds that caused an outburst of emotions?",0
131,"I think you picked a good one, please give it your best shot. Just hit 'continue' when you finish and we can pick up from where we left off.",0
132,哦，那不好。这与发生的任何特定事件有关吗？,1
133,非常感谢你向我敞开心扉，告诉我你的感受。我很高兴我们可以进行这次聊天，如果您需要我，我就在这里。,1
134,听到这个我真的很难过。也许我们应该坐下来尝试另一种可能对您更有益的协议？,1
135,今天就到此结束，感谢您与我交谈，我希望这次谈话对您有所帮助。期待很快再次见到您。,1
136,"Feeling anxious can be mixed up with other emotions too, and I'd like to see if you recognise any of the ones in this list, or if they seem familiar to you. Have you experienced any of the following emotions strongly before:",1
137,Have you recently revisited this event through Protocol 6 and found that it brought back anxious feelings and emotions?,0
138,"Ok, thank you, let's see if we can get to the bottom of this. I'm going to ask you a few more questions if you do not mind.",0
139,我知道了。你能告诉我这种焦虑的原因是前一段时间发生的事情还是最近发生的事情？,0
140,Do you feel better or worse?,0
141,I hear that you are feeling anxious. Is there anything that has happened that might be causing you to feel this way?,0
142,好的，谢谢你，让我们看看能不能把这件事弄清楚。如果你不介意，我会再问你几个问题。,0
143,您是否在个人关系中遇到困难（例如与朋友的失败）？,0
144,谢谢你回答。当事情没有如你所愿时，你是否觉得你总是在责备和指责自己？,1
145,"If I may, do you think that perhaps you are trying to be someone else's saviour?",0
146,请问您是否已经通过协议 11 并发现它带回了困难的情绪？,0
147,Could you please express how you feel now that you've gone through this protocol?,0
148,谢谢，感谢您与我分享，我知道这可能很困难。我想再问几个问题，以更好地了解您的情况。,1
149,Do you feel like you want or need to control the behaviour of someone else in your life?,0
150,Do you feel like you have let someone down?,0
151,你是否尝试过使用协议 11，如果是，这是否会因为过去的事件而引发困难的情绪？,0
152,I would now like to delve more into understanding your dilemma by asking you some additional questions.,0
153,您是否对一个或多个人有以下任何感觉：,0
154,I'm sorry you are feeling worse. Maybe we should sit down together and try another protocol that might be more beneficial to you?,1
155,"Thanks, I appreciate your cooperation. See you again soon!",1
156,"I am sorry you are experiencing this negativity right now. If I may ask, and please be honest, would you say that you have always given full consideration to other people's viewpoints when these were presented to you?",1
157,谢谢你的分享。你能告诉我这件事发生并引起你的焦虑是最近还是遥远的过去？我越了解，就越能支持你。,1
158,您认为其他人可能会从您的帮助中受益吗？,0
159,协议 6 对您来说太难了吗？,0
160,Do you blame someone else for this negative emotions you are dealing with?,0
161,"Are you fully aware of the other side of your current situation, do you know or have ever considered the impact on others?",0
162,太好了，那我们继续吧。一旦你尽力而为并完成，回来并按“继续”。,1
163,Do you believe there is someone who deserves to be saved by you?,0
164,这是最近发生的吗？,0
165,好的！我有一些协议建议，希望能保持你的好心情。,0
166,我想如果我们能找到这些感觉的根源，我们就能让你感觉好多了。您认为您想尝试以下任何协议吗？浏览一下，让我知道是否有您想尝试的东西。,1
167,Have you recently tried Protocol 11 and perhaps found that this did not help in the way you had hoped?,1
168,你是否觉得别人故意做出让你感觉不好的行为？,0
169,"From what you've told me, it sounds like you're feeling {}, is this right?",0
170,"Have you recently tried Protocol 6, and if you have, did it bring up difficult emotions from past events?",0
171,我真的很高兴我们能一起度过这段时间，我希望它对你有所帮助。每当您想多谈一些时，您都可以回来。,1
172,当事情出错时，你是否总是觉得自己应该受到责备？,0
173,Have you been able to consider other people's perspectives in your previous conversations?,0
174,May I ask if you feel able to consider other people's points of view?,0
175,"I believe you are feeling {}, would you say that is correct?",0
176,感谢您到目前为止的回复。如果你不介意，我会再问你几个问题。,0
177,谢谢，很高兴与您交谈。我希望我们很快再见面。,1
178,That can be rough. Do you think it might be linked to something that's happened?,1
179,"Sorry to hear about your troubles, I am always here to help. Are you experiencing difficulties with any of your loved ones right now?",1
180,How do you feel after having taken this protocol?,0
181,Do you believe saving someone's life or alleviating their problems would make you feel better about yourself?,0
182,Do you think someone else's problem should be your problem to solve?,0
183,"Did you notice if there were unbearable emotions that came up from attempting Protocol 6 (if you have attempted it), due to past events?",1
184,你是否总是觉得你要为实际上超出你控制范围的事情负责？,0
185,您是否尝试完成协议 6 并导致由于过去发生的事情而重新唤醒了一些不好的感觉？,0
186,I'm going to show you a list of emotions now. Please tell me if you have strongly felt or expressed any of these emotions towards someone:,0
187,"Oh, I am very sorry to hear it, sometimes going through a protocol can bring back uncomfortable memories and I understand it can be tough. Would you like to try again with a different protocol?",1
188,我们可以尝试许多协议。您想探索以下哪一项？,1
189,Did this happen recently or a long time ago?,0
190,没关系，谢谢你让我知道。你是否觉得，也许是某人或某事造成了你的负面情绪？,1
191,"We've come to the end of the session, I'd like to thank you for taking the time to work through this with me. See you soon.",1
192,I understand you are angry and you are hurting. Do you think those around you are causing the negative feelings you are experiencing?,1
193,你觉得现在所有的人和所有人都在反对你吗？,0
194,"Thank you, I understand. Do you believe it is someone else's fault that you are feeling so low? ",0
195,我觉得你选的不错，请尽你所能。完成后点击“继续”，我们可以从上次中断的地方继续。,0
196,I want to sincerely thank you for taking part in this. I hope to see you soon!,1
197,你认为自己是别人行为的受害者吗？,0
198,你现在一定很痛。你能分享一下这个事件是最近的还是很久以前的？,1
199,你有没有想过别人在你的情况下会怎么想或有什么感受？,0
200,Would you be able to tell me if there are specific situations that are making you feel this way?,1
201,你的处境是否让你觉得好像是别人的错？,0
202,感谢您与我分享，让我们再深入一点。我现在想再问你一些问题，以便我能提供帮助。,1
203,对不起，发生在你身上，很难经历令人痛苦的事情。这是最近发生的还是不久前发生的？,1
204,您现在最亲近的人是否有任何重大问题或影响？,0
205,也许你想成为别人的救世主？,0
206,"If you had a magic wand, are there people you would eliminate from your life right now, in order to feel better?",0
207,我知道这可能很难，但你能告诉我更多关于你的情绪吗？我想知道你是否对另一个人有过以下情绪：,1
208,你觉得你是这里的受害者吗？,0
209,很抱歉听到这个消息。是最近的事件还是更远的事件导致了这种情况？,1
210,"Now you have tried this protocol and reached the end, do you feel better or worse about your situation?",0
211,"Have you found yourself wanting to have more control over other people lately, or wishing you could change their behaviour?",0
212,"I'm sorry to hear that, I hope you don't mind sharing with me when it happened? Was it recent or distant?",1
213,"In your own words, please could you specify the emotion that you are feeling?",1
214,Are you facing any difficulties with loved ones perhaps?,0
215,Does the event that caused your sadness feel recent or distant?,0
216,你的生活中有什么特别紧张的事情吗？,0
217,谢谢你，也许协议 11 可以帮助你处理这个事件，但是在我推荐它之前，我想确保你过去没有遇到过不好的经历。你是否已经尝试过第 11 号议定书？如果是，它是否激起了困难或创伤性的情绪？,1
218,好吧，那很不幸，我道歉。有许多不同的协议可供选择，您想尝试其他协议吗？,1
219,"I understand this event has been distressing to you. Have you revisited this event recently in an attempt to find closure in it, but all it has done is bring back the unbearable emotions you had during the event?",1
220,如果您愿意，我可以建议另一种可以提供帮助的协议。,0
221,This is fantastic to hear. Would you like to try a protocol?,1
222,Is there anything troubling in your life right now?,0
223,"Were you able to attempt Protocol 6, and if so, did you feel like the protocol brought up the same difficult emotions that you experienced in the past?",0
224,Select 'continue' when you are ready.,0
225,好的，我听听你的感受。我可以提出不同的建议让您尝试吗？,0
226,"I understand you're feeling down, and I am sorry to hear it. I would like to better understand what happened by asking some follow-up questions.",1
227,"Thank you for being so open, I'm trying to determine the best way to help and know how hard it is to revisit trauma. I would like to know if Protocol 6 proved too painful for you?",1
228,I would like to know if there is anything happening right now in that feels bigger than normal. Do you feel like you are facing a personal crisis?,1
229,这是很久以前发生的，还是最近发生的？,0
230,你认为自己是救世主吗？,0
231,感谢您的参与，我真的很感激，您的努力非常宝贵。祝你有美好的一天！,1
232,Are you always willing to hear other people's advice?,0
233,Is there someone to blame for how you're feeling?,0
234,我听听你的感受。为了支持你，你能告诉我是否有一个特定的事件导致了你的感受吗？,1
235,"I'm sorry that you are angry, and I wonder if this may be a symptom of something bigger. Have other major difficulties been happening in your life recently?",1
236,我很遗憾听到这个消息。你想尝试不同的协议，看看它是否效果更好？,1
237,Does your current worry revolve around someone you are trying to help?,0
238,你相信即使牺牲自己的幸福也能帮助别人吗？,0
239,There are a number of protocols we can try. Which of the following would you like to explore?,1
240,Do you find that others are often to blame for things that go wrong around you?,0
241,"I could suggest another protocol that could help, if you like.",0
242,I'm sorry you feel that way. Was this caused by something specific?,0
243,"I want to thank you for sharing your thoughts and feelings with me today. I really would like to see you again soon, so please drop by when you can.",1
244,"That's completely normal to feel this way, you are not on your own with this. Would you like to try a different protocol to see if it makes you feel any better?",1
245,这很难。这是最近发生的还是不久前发生的？无论哪种方式，你的感受都是完全正确的。,1
246,"I am sorry that you are hurting, please bear with me while I try to investigate this further. I'd like to ask you some more questions, so that I can understand the situation a bit better.",1
247,这些天来，您是否在与朋友或家人相处时遇到麻烦？,0
248,I'm sorry to hear that. Is there one particular thing that caused this feeling?,1
249,感谢您分享这个。你能告诉我你是否把自己视为受害者，把你的消极情绪归咎于别人？,1
250,Have any of these feelings been plaguing you recently:,0
251,您是否已经尝试通过执行协议 6 再次考虑这一点，如果是这样，那是怎么回事，它是否重新点燃了不舒服的情绪？,0
252,Do you always feel angry with yourself for the bad things that happen to you?,0
253,作为你的朋友，你可以随时告诉我任何事情，我会尽我所能帮助你。你能告诉我是否发生了让你有这种感觉的事情吗？,1
254,好的，谢谢，我很高兴你能自在地谈论这个。这件事引起你的焦虑是最近还是不久前？,1
255,你认为有人要为你的负面情绪负责吗？,0
256,"Have you tried going through Protocol 11 recently and, as a result, had uncontrolled emotions that were rekindled by things that happened in the past?",0
257,你是否觉得，现在这个世界与你为敌？,0
258,Are you always trying blame yourself for negative situations and events?,0
259,Would you like to attempt another protocol instead?,0
260,你的悲伤是否有可能是因为无法拯救生命中你觉得需要拯救的人？,1
261,"I would really like to help you feel better, and may need to know a little more about this event. For example, was it very recent or did it happen in the more distant past?",1
262,谢谢你。您是否担心与您亲近的人之间的任何私人问题？,0
263,Is your mood caused by anything specific?,0
264,"Sometimes when we're angry, it's because we want to help people, but we feel we can't or they won't let us. Do you feel that there is someone in your life who you're trying to save or rescue?",1
265,这个事件是最近发生的还是不久前发生的？,0
266,我很抱歉。请告诉我你的真实感受。,0
267,Im sorry that this happened to you. Did this happen recently or a while ago?,1
268,您的参与非常宝贵，非常感谢，感谢您的宝贵时间。我希望很快能见到你。,1
269,我知道这对您来说可能很难讨论，但您的信息非常有用，谢谢。我可以继续问你一些问题，以便更清楚地了解你的情况吗？,1
270,"Thank you, I am sorry you're struggling right now and want to help. Let's move on to the next questions and try to resolve this situation.",1
271,The following protocols I feel would be of benefit to you. You can select the one you think suits you best at this moment.,0
272,你会说，在内心深处，你最近在控制别人的过程中找到了安慰吗？,0
273,Sorry to hear that. Was it a recent or a more distant event that caused this?,1
274,服用此方案后您感觉如何？,0
275,"I wonder, do you think trying Protocol 6 to revisit the event, if you have done so, may have contributed to this feeling?",1
276,"Do you see yourself as the victim, or do you blame someone else for your feelings?",0
277,"When attempting to revisit your trauma, as is requested in Protocol 6, did you find you were emotionally uncomfortable and have difficulty proceeding?",1
278,你目前的担忧是否围绕着你试图帮助的人？,0
279,如果你最近尝试过 11 号议定书，并发现由于最近发生的事件而重新点燃了无法控制的情绪，你能告诉我吗？,0
280,Is this because of of something that happened?,0
281,您是否认为有时您可能会觉得有必要来拯救某人？,0
282,Here are my thoughts on which protocols would be best suited for you. Which of the following would you like to explore?,1
283,你现在感觉如何？服用此方案后，您认为您的感觉比以前好还是差？,0
284,Do you always blame yourself a lot for your mistakes?,0
285,Here are my suggestions. Do you want to try any of them?,0
286,感谢您迄今为止的合作。请问您是否觉得有义务将生活中的其他人从他们自己的问题中解救出来？,1
287,I think it might help if we talk about what caused you to feel like this. Was it a specific event that distressed you?,1
288,"Thank you, I understand. If I may ask this, do you feel that everyone is out to get you right now?",1
289,请现在试一试。完成后，只需点击“继续”。,0
290,Do you always blame and accuse yourself when things don't go to plan?,0
291,"Do you feel responsible for someone else, to the point that you may be trying to change or correct their behaviour?",0
292,Am I correct in assuming that you are feeling {}?,0
293,Would you say this is the result from an event from the recent or distant past?,0
294,"May I suggest a protocol to help enhance and maintain good feelings, it may really help?",0
295,那件事是最近发生的，还是在你过去更久远？,0
296,感谢您分享这个。无需过多详细说明，此事件是最近发生的还是已经有一段时间了？,1
297,"Thank you for sharing your thoughts with me. I have the feeling that you are {}, is that the case?",1
298,您是否碰巧尝试了协议 11，您认为这可能是您产生这些负面情绪的原因吗？,1
299,那真不幸。有没有什么特别的事情让你有这种感觉？,0
300,谢谢你，也许协议 6 可以帮助你处理这个事件，但是在我推荐它之前，我想确保你过去没有遇到过不好的经历。您最近是否尝试过协议 6，如果您尝试过，它是否会引起过去事件的困难情绪？,1
301,"Thank you. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Do you mind if I ask you a few more questions?",1
302,有人要为你所感受到的疾病负责吗？,0
303,"I understand, thank you. Would you say this event happened quite recently, or are you remembering something from the more distant past?",1
304,你是否与生活中的人关系紧张，这给你带来了很大的痛苦？,0
305,当出现问题时，您是否发现自己总是要承担责任？,0
306,我知道了。所以你感觉{}，对吗？,0
307,Do you feel that you should be the saviour of someone else?,0
308,发生的事情是最近发生的还是很久以前发生的？,0
309,你认为拯救别人是你的责任吗？,0
310,这是因为最近发生的事情，还是你想起了更遥远的过去？,0
311,Have you expressed or felt any of these negative emotions towards yourself or others in the past:,0
312,Do you listen to others?,0
313,I'm sorry to hear that. Could it be because of a certain event?,0
314,您是否考虑过在之前的对话中可能向您提出的其他人的观点，以解决或缓解您的问题？,0
315,感谢您如此开放，我正在尝试确定提供帮助的最佳方式，并了解重新审视创伤是多么困难。我想知道协议 6 是否对你来说太痛苦了？,1
316,也许我们需要更深入地了解您的情况。如果您愿意，我们可以通过其他协议进行工作。,1
317,That's tough. Was that recent or did it happen a while ago? Either way your feelings are completely valid.,1
318,Do you find yourself always taking the blame when things go wrong?,0
319,How are you feeling now?,0
320,这是什么时候发生的，是最近还是不久前？,0
321,你认为自己是别人的救星吗？,0
322,Did you happen to try Protocol 11 and do you think that may be why you are having these negative feelings?,1
323,你想试试协议吗？,0
324,Do you feel the burden of responsibility for the outcome of someone else's fate?,0
325,"It's completely normal to feel how you are feeling, I understand and I'd like to help. Do you think this was caused by anything specific?",1
326,I would like you to pause for a second and consider whether you always blame yourself when something goes wrong?,0
327,"Thank you for sharing this. Could you tell me if you see yourself as the victim, blaming someone else for how negative you feel?",1
328,我明白了，谢谢。您是否曾经将自己视为负面情绪的受害者？,0
329,请通读协议信息，当您觉得自己理解并准备好开始时，尝试按照自己的方式进行操作。完成后请按“继续”。,1
330,啊，我明白了。这是最近发生的事情还是不久前发生的事情？,0
331,这种感觉是由于最近或遥远的事件而产生的吗？,0
332,真的非常感谢你。我希望很快能见到你。,0
333,"Okay thank you, I'm glad you're comfortable talking about this. Was this event that caused your anxiety recent or a while ago?",1
334,"Thank you so much for your honesty and efforts today, much appreciated. See you again soon!",1
335,事件是最近发生的还是过去发生的？,0
336,Did something happen prior to this feeling?,0
337,Did doing Protocol 11 upset you?,0
338,Thank you for your time. I'm sure we'll cross paths again!,0
339,Do you feel you're a victim?,0
340,你觉得你总是让自己成为事情出错的原因吗？,0
341,你现在是否特别困难？你觉得你需要帮助吗？,0
342,我想知道现在是否发生了任何感觉比正常情况更大的事情。你正在经历艰难的时期，还是个人危机？如果是这样，你可以告诉我。,1
343,你会说你在接受协议后感觉更好还是更糟？,0
344,你是否总是承担责任，即使这可能不是你的错？,0
345,"Thank you for sharing your emotions with me, I understand it may be hard to deal with them right now. So that I can help you better, could you tell me if a specific event caused you to feel this way?",1
346,你会说你一直乐于倾听别人的意见吗？,0
347,"I hear how you are feeling. In order to support you, can you tell me if there is one specific event that has caused how you are feeling?",1
348,你能表达一下你现在已经完成了这个协议的感受吗？,0
349,你现在因为别人而感到难过吗？,0
350,非常感谢您今天的诚实和努力，非常感谢。很快再见！,1
351,我现在要向你展示一份情绪清单。请告诉我您是否对某人有过强烈的感受或表达过以下情绪：,0
352,Do you ever find yourself blaming or controlling others around you?,0
353,Would you like to try a different protocol?,0
354,Do you want to try any of them?,0
355,"I have some recommendations that I think might be helpful. Please go ahead and take a look, you can select whichever protocol you feel most comfortable with.",1
356,Did that happen quite recently or a while back?,0
357,也许，你正在逃避对你的行为负责，只是为了你的感受而责备别人？,1
358,I'm very sorry to hear that. Would you like to give another protocol a try?,0
359,我很感谢你今天的参与。我期待着在未来与您进行更多富有成果的交流。,0
360,你觉得你必须照顾其他人吗？,0
361,我明白了，谢谢。这个事件或事件是遥远的还是最近的？,0
362,How are you feeling after taking this protocol? Do u think it has benefited you or not?,0
363,Have you got the feeling that someone else is responsible of how you feel now?,0
364,我认为这些协议之一可能会对您有所帮助。您想尝试哪种协议？,0
365,"Thank you for taking part, I really appreciate it and your efforts are very valuable. Have a good day!",1
366,非常感谢您今天的诚实和努力，非常感谢。我希望很快能在见到你。,1
367,我希望你不介意我问，但你正面临困难时期吗？,0
368,That's alright. Would you like to try another protocol maybe?,0
369,这种感觉是你做协议 6 的结果吗？,0
370,难道是为了解决你的处境和感觉更好，你试图控制你生活中的其他人吗？,1
371,我想知道，您是否尝试过仔细聆听并考虑您所爱的人提出的其他观点？,0
372,Do you find yourself trying to control how someone else behaves?,0
373,有没有人伤害过你，或者让你担心过，你是否因为他们给你带来了这么多麻烦而对他们心烦意乱？,0
374,您认为在您目前的情况下可能还有其他观点可以考虑吗？,0
375,Great! Now could you please try to go through this protocol and press 'continue' when you're finished.,1
376,Do you feel better now after following the protocol?,0
377,感谢您今天的耐心等待。再见！,0
378,I can recommend some protocols that might help. Feel free to choose from these protocols the one you prefer.,0
379,我明白了，谢谢。你认为自己是别人的受害者吗？,0
380,Do you feel or believe that other people may have harmed you?,0
381,"Is this something that happened recently, or something from the past that's still on your mind?",0
382,Is there anything going on in your personal life that is causing you to feel this way?,0
383,你是否觉得自己在评判自己，在逆境中总是责备自己？,1
384,你觉得你最近需要为别人的行为负责吗？,0
385,Did this event happen recently or is it something that has been on your mind for some time?,0
386,Is there anything in particular which has made you feel that way?,0
387,你能告诉我这个令人不安的事件是前一段时间发生的还是最近发生的？,0
388,您可能知道，协议 6 可用于检查此类事件。你有任何使用协议 6 的经验吗？如果是这样，您是否发现它使与过去事件相关的困难情绪浮出水面？,1
389,有时其他人让我们受苦，但有时可能是我们在逃避为自己的行为和选择承担责任。你是否因为别人而感到痛苦？,1
390,"In past conversations, have you really made an effort to understand others' perspectives?",0
391,Do you think you have a need for control in your relationships lately?,0
392,感谢您分享这些细节，我知道这对您来说一定很难。现在我想问一些问题，以更好地了解您的情况。,1
393,"Do you feel responsible for saving another person, a loved one perhaps?",0
394,我假设您感觉 {} 是否正确？,0
