text,labels
我呢不太可能过，以至于我情深意切整夜,0
我味道很差，有焦虑,3
我今天太迷茫。,3
我无法处理平常任务，我感到遗憾非常心急,0
我比较生气，因为我被奥波切茨调职了,1
我现在太郁闷。,1
奥尔奈，我今天刘丽华相当美满！,2
我被悲伤掩埋,0
不太会。我的猫今天上午断气了。,0
今天我的心情极为脆弱。,0
不是极佳。我对我的一个上司比较郁闷。,1
我非常惊讶。,1
我今天感到恐惧非常失望，因为我今天寄出了有位加盟商的芒翁,0
我畏惧我所小王子的人长可能会出现不是太好的事儿,3
不怎么样，我期望今天快点过去。,0
我今天那种这么凄惨，我的困惑采自楼顶。,3
我味道非常好看，此时此刻。,2
可怕，我想不到很着急,3
我有过得较好的时候。,0
我很忧心,3
我今天觉得FA无助，似乎没有任何含意了,0
我忧虑摧毁其中收音机党务工作中其的电脑可以产生什么恶果。我可能会失掉党务工作！,3
我或许这么不悦，他们在教会学校责骂我，但我对此进退两难,1
我非常生气,1
我从不吃早餐，因为我相当郁闷了。,0
有点不稳；我觉得我的经纪人对我不怎么在意。,3
非常积极，谢谢你们，你自己呢？,2
我做成得不好，我的焦躁正在打得我的后背。,3
我再说我叔叔感染了新冠肺结核，正在卧床。,0
依然不错，事情进展顺利,2
我心存担心。,3
我觉得我今天已经实现了我想要的一切,2
我觉得极好，目前一切都还过得去,2
我再说得不是恰如其分。我一直有亲密关系问题。,0
我对我最好的邻居对我说的话感到遗憾焦虑。,1
我极为激愤。,2
味道真棒,2
我今天呢相当沮丧,0
我较好！,2
哎吧，我觉得。,0
我对我的搭档极为生气，我发觉他们撞车了,1
我金沟线。我哮喘了。,0
我担心会有不好的丑事遭遇,3
我惧怕我们西欧国家的传染病的转型方向以及中央政府最近得到的决定，并惧怕总要传染该病毒。,3
我比较惧怕今天得到结果。,3
我点儿甚至欠佳。其实挺烦的。,1
这一天刘丽华较多，我舅舅夺下了第三名,2
我对邻居的行为倍感反感。,1
吗较多，睡了一条好觉。,2
用心吧，我只是觉得没有什么是我宁愿的。,0
我心存有经济风险。,3
我恰如其分亲爱你，我将要接到一部分好消息,2
我怕我未婚妻自爆,3
我极差。我肩上的其他工作顾虑太多了。,1
我叹这个西欧国家！,1
我担心。我四处寻找不到我的舅舅。,3
不出意外，我极高兴有者,2
我喜欢我连系的每个人长。,1
我不熟，我绝望卫冕冠军,3
我今天这么心疼，因为我和我的男同志吵架了,0
我沮丧害怕,3
难道相当悲愤。我不能让自己编出任何好事,0
感受真好,2
我或许，或许极为恼怒。我觉得我可以滚了。,1
一个混蛋不料造成车祸，让我非常为难。,1
那不是你的好事,1
我只是今天好像不是对，我有这种严重的迷惘,3
我或许这么高兴，因为今天没有大雨。,2
我今天有点郁闷，等著一些结果,3
糟的。我公公不会解除博克图。,1
我碰上了我的配线TDATETDATE发售日，所以我大感非常烦躁。,3
今天，我兴奋不已。我的结果是变异的。,2
我比较为难，我指导组的人长居然地憎恶我,1
我感受非常重要，仅剩余30两分钟了，然后我就起床了整整几个小时。,2
我累了;一切虽然看起来好比纯粹努力。,0
正经说，我感觉很糟。我测验没什么及格。,0
我极难过,0
我今天的不安非常严重，一丁点事确实让我怀疑,3
我今天觉得有点疲惫。,3
我抱怨我不会一次性完成我的科研工作,3
我真的这么恼火！今天是一件又一件的想法。,1
我失去了动力车，似乎时时刻刻无法降低我的名次，我若想过。,0
你问来干吗,3
我极为羞愧，样子我没有接下来,0
魂魄确实猛跳舞出来了，今天用心着急,3
现在在打劫屠杀后我的婚姻生活近乎紧张,3
我样子Ganganagar广舅喜悦的自己。,0
我没有热衷于在年轻人中其，这让我吗这么恐惧感，有点胆怯,3
昨天上午我那一恰如其分，我大感安静和歇息，学习态度最好。,2
我担心我的组织工作,3
我觉得恰如其分，我对我现在的景况深感满意,2
我今天好似好的察觉到。,3
我味道棒极了。,2
有待减低。我的未婚妻和丈夫最近似乎比较疏离,0
我Pontacq过，我和我前男友斗嘴了,0
今天不尽人意，憋屈,3
这是两个非常郁闷的此时此刻,1
我今天也许相当愉快。,2
凄惨，前天我失去了两个交好的女孩子。,0
我觉得很糟，我有一个昭示恐惧感而来的下陷质感。,3
案子让我十分难过。,3
说实话说，我比较恼火。,1
我现在很羞愧。我的同队恫吓了我，这让我很懊悔。,1
我样子较多，谢谢！,2
我感觉很棒谢谢！,2
我最近对离去十家心存恐惧和胆怯。这种长久的防护网对我不稳,3
我对自己受到的欺压大感非常不安。,1
我极其高兴，因为上周末是我的大寿，我寄出了这些贺礼,2
我很难过。我的忧伤了。,0
极差。我今天其他工作搅乱了。,0
有点骇人了我编出了这个非常骇人的一梦，这让我深感非常困惑。,3
我只是一直觉得比较为难。说实话直言，我认为我应该得到比这很好的。,1
我担心回家,3
我相信我能发生改变,0
我十分高兴我将要通过了应考。,2
我将要狼狈发作，感觉极为糟糕,3
我今天其实急著,3
我吓得班莱班县，腿部甚至不必难受了。,3
我S500L,0
我感进化版棒！,2
不尽人意。由于冲击，我最近一直感到遗憾哀伤和作呕。,0
今天思绪很好，这会儿很好！,2
一点也非比寻常。,2
好像难受今天工作不幸运地。,0
我看起来值得称赞！,2
我一直看清楚中亚地区的南方周末让我更加困惑。,0
我那种太棒了没什么不好抱怨的,2
我现在也许十分郁闷。我不久以后和这个怒斥我没有做做的事情的人因出现了肢体冲突。,1
我也许这么郁闷我的第七任。,1
今天心情更好，期待下午。,2
不怎么样，我脑子里有不少事儿让我感到恐惧心理压力峰大点。,3
我不太好，想不到我的妈妈我极其不悦,1
我今天后年好，你能LX1吗？当面LX1，你须要帮我吗？,3
我感到遗憾非常郁闷，我在夜店殴斗并被严禁在那里,1
非常踏实,2
我非常气愤。,1
我对故土的紧急状况深感非常生气。,1
我颇感非常难过。昨天下午我失去了至亲。,0
我今天神情有点极差。,0
我的心在疯狂滚，我心存不知所措。,3
我非常气愤。我店长给我写到的！,1
我今天心存冲击不小，因为我有一部分据统计发售日期要满足。,3
由于无法举办核心家庭活动，我那种不太好。,0
我现在脑海中有大多数丑事，这让我极恐惧感,3
我这么不悦我男朋友没有如是说我凶手。,1
我对各种各样坏事感到恐惧害怕，我觉得我无法控制。,3
今天气色特别低下。和妹妹闹矛盾了,0
这是非常糟的一天。,1
我样子极为重要，谢谢你们。,2
一切虽然感受极圆满，极开心，你好！,2
由于封杀，今天极悲痛,0
我做做得极为重要，我得到了螺科鹑的升进,2
Chalancon了,2
日常生活很好。,2
漂亮的感谢你！我将要找寻了我以为撕了的最喜欢的帽子。,2
我今天样子真的极其未必平常，就像我一直被监控一样。,3
我觉得极郁闷，自从我母亲过世此后，一切似乎全都没有任何内涵。,0
我极不必高兴,1
我感到羞愧,0
不好，我害怕去看医生，我觉得好事相当严重。,3
有点失落的好像。,0
今天心情呢十分低落,0
我现在比较不悦，我不会知道为什么。,1
我感到遗憾懊恼，奥罗讷我自己。,0
我不够难受。我正在为即将到来之际的中考沮丧压力。,3
令人惊叹，对不起你，我正在准备和我最爱的人会调情,2
你答道我这个哎？,3
我对入学考试颇感紧张,3
我希冀我感尽可能快乐，但是这一个月过得这么悲惨。,0
我觉得太头痛。,1
我因离婚感到很内疚。,0
我味道不怎么样，我极其沮丧。,0
我不太好只是我的好友欺侮我,1
我怕我室友要动身我,3
我相当满足我现在的情况,2
完成了周一的此项工作，我感到恐惧非常满足，现在可以放水了,2
我觉得诚惶诚恐。,3
我气愤了，你怎么看一看。不要再问这些问题了。,1
我现在心情极亢奋。,3
令人吃惊的！我的男朋友拿走了我的胸针！,1
不熟，我Donzy邂逅了疲惫的一天。,0
我对我的伴侣在屋子周围游手好闲大感不悦,1
我不曾心情撒娇。,1
我继父总是时说我可笑和自以为是。,1
不好。我的猴子今天被堕胎了。,0
我今天感觉尚布,2
我度过了幸福的一天。,2
好难受。我最近被调职了,0
我的忧伤真的这么极差，不可否认这么怕。,3
我非常憎恨。我没有知道如果我这回中考不及格须要出现什么。,3
今天是个从前，谢谢吗？,2
我感受超赞非常感谢你。,2
我最近情绪低落，无法消弭这种怨恨。,0
我沮丧开心,2
我不已有心理压力,1
随着年级前夕终结，我有点谦卑，不管怎样想念我的家长。,0
我的极度在欢呼雀跃，我忽然炸弹了。,1
我似的身体虚弱了，不太安静。,0
基本上我编出得极佳。谢谢你们。,2
我今天颇感心理压力不小。我有想来的这事要做做，但休息时间少了。,3
我今天觉得很头晕,0
氮烷，最近没太多财力行事,0
我心存非常不悦，因为一种女伴恐怖袭击了我。,1
我的焦虑感即便无法标尺了。,3
姊姊跟我解除婚约了，今天好难过,0
我今天对自己其实十分沮丧。,0
我心情有点Lendelin。,3
美好未来,2
不好,0
我不是恰如其分不可否认,1
由于新冠病原，我的病情急转直下，我非常忧虑,3
我也许极生气。我TNUMBERA46失去了此项工作中同的巨续任。,1
我开始料到我的参与者离去我的时候，我相当生气,1
事儿可能会很好。由于我的耶鲁，我最近受挫了阵痛。,0
我今天很悔恨，昨晚我失去了一群亲爱的老朋友。,0
自从我今年救济金以来，我就有点懊悔了,0
我只是一直极恼火,1
不要厌弃我,1
我现在非常恼火，我难以相信我被认作了傻子。,1
很糟，现在案子真的让我感到恐惧焦躁。,3
我较好！这是美好的一天！,2
非常厌恶。上周末五月份我失去了一块妻儿。,0
我对自己的新冠鉴别结果呈阳性深感恐慌和无助。,3
我很难过，因为这是一个长的周日，但我必须组织工作。,0
我最好的邻居找回了一块可以一直过夜的年轻人。,1
天哪，我今天何人为何倍感很羞愧。,3
我吗很不悦。,1
我十分积极也十分愧疚。,2
我极担忧，我的简讯吓人了。,3
今天我味道想着成为四颗取下在墙壁的木头。就在那里活着。,0
我太悲伤，我已经哮喘了三十多年，我接不了用药方法,0
有点怕。,3
我看起来极差。我女朋友今天上午和我复婚了。,0
惊讶的,2
我很好，非常感谢，这时对我的婚姻生活感到遗憾非常理想我将要遇到了一部分有远见的年轻人。你今天看起来如何？,2
觉得现在的生活习惯有点绝大的。,3
说实话,2
我超级懊恼,1
我心存压力和恐惧,3
糟透了的女朋友，一切也如意。,2
我不能面对我的劳作，显然我的男同性恋也不能，因为她已经追了。,1
我今天十分难堪。,0
今天，我的魂魄好似在逃命。我感受很差，我想我仅需要某个人待着。,3
我大感极为惊恐，其实我什至无法倚靠。,1
我十分羞愧我可能不会更好地通过考试成绩,3
不太好。我前夫马上贫困者。,0
我今天好像非常积极，晚安！,2
我感相当倒霉这是美好的一天。喔吗？,2
我极讨厌，施暴我的第八任力图旋即联系我。,3
我之前哭过,0
我味道极好！,2
我的家人让我无法无天，我看不惯他们,1
我非常郁闷,1
在垂头丧气。我姐姐已经返秘书处组织工作了，我一种人能挺寂寞。,0
很着急，我刚中曾了爱国奖券,2
我今天的公共卫生一点点都很差,3
我觉得极为荒谬，极为郁闷，极为可气。,1
差劲的。你呢？,2
我感像一块泥油漆,0
我感觉很好感谢！,2
实在极其难过，我似乎无法开始任何事儿。,0
我期望我每天即使有这样的样子,2
我极为重要。,2
太好了，就算太好了,2
没有那么不好。我察觉到我的双亲活不长了。,0
我很羞愧,1
我太气喘。,1
我憎恨有什么不是太好的坏事须要爆发在我手里。,3
我感受棒极了。,2
老实说，我现在可能会摧残某些蠢事。我的人文学科课堂没考试合格。,1
我沮丧这么沮丧，今天早上我没有勇气睡觉。,0
我倍感惧怕，我不会知道为什么,3
我对今天的测验颇感极其不安。,3
如果我科腔过，感受不会更进一步,2
我只是试著当事，呢。我现在对一切确实感到恐惧沮丧了。,1
我感受很糟。,0
我对我的老板娘极其恼怒，因为他总是冲我喊叫,1
好像空虚，吃不下睡不着,0
我的第四任冲垮了我的生活，我Marciac了。,1
不可否认，我Dakshina即便在午休，这让我太不耐烦。,1
不是较多。我要是选择退出我的科研工作。,1
光是！,2
我不安静，我和我姊姊今天订婚了。,0
我今天深感满足和高兴,2
我不悦了。,1
今天是悠长的一天，听证会的新进展让我对我在星巴克母公司的现阶段感到遗憾茫然,3
今天再次发生了有些理所应当，所以我汤宝如高兴。,2
升官了我心存很开心,2
我极心烦,1
大半年没有这么用心的那种了！,2
我今天这么高兴，因为我下周一休息日。,2
我今天后年很差劲。,0
我没有思绪和你说谎。,1
我生自己的火，因为我不能护肤，也没有控制情绪,1
我在另学问课上丙等，比藏西县我很生自己的气。,1
今天我觉得自己极差劣！,1
我今天颇感怕和恐惧。,3
我并不像我试著的那样无忧无虑。,0
我今天非常郁闷。我一直在想用我的父亲，她最近驾崩了。这很麻烦。,0
我感到太沮丧。我被邻居迁怒了。,0
我感更好，你好！,2
很差劲了我觉得我需要侵害此人。,1
不是极佳。最近似乎一切确实让我感到遗憾不安，我需要献出非常多不懈努力以求保持理智。,1
我也许极为担心我的招聘面试,3
我吗很懊恼。,0
金星出来了，我有第三种感受，这将是最美好的一天！,2
对我更好,2
心态吗偏高，我寻获大多数日子就很难吃完饭。,0
布季则表示，我找不出都市生活中的任何参考价值了,0
我倍感孤立无援和恐惧。此场的疫情真的让我比较受伤。,0
我准备好了，我为时已晚要开始毛序一天了！,2
我今天其实极其郁闷。,1
真是不能愈快乐。,2
我今天不已非常怕。,3
前天过来看一看护士，我感到相当紧张！,3
我觉得更好，我在数月之内第八次有第二种更好的觉得,2
我不断醒来莫名其妙地北基宜。我感我的脊髓被打中了，我正要爆裂了。,1
其实，我对这个冬天cey的几块钱而懊恼。,1
非常非常感谢的提问！,2
我怕我的宝宝流泪。他们流鼻血了,3
我觉得有很多正能量。,2
我其实极难过，因为我的狗飞奔了,0
我对我的老太太极气愤，因为他正在组装噪音,1
我怕在会议上唱反调，我痛恨公之于众演讲。,3
我感到非常困惑，而且些也不是平常。,3
trained。你好你。,2
我觉得生性非常暴躁,1
我对我姐姐十分气愤，因为他今天没有吃午饭,1
我现在难以忍受我记忆中均的外人。,1
我觉得很差，我最近其他工作那么辛苦，几乎没有时间延迟服侍自己。,3
恼火了，我的女朋友呢极烦人。,1
我极好。,2
毕竟我不能按期完成所有这些管理工作,3
我就算极为不够高兴，我的狗昨天下午滑了，我四处几乎接不出他。,0
镰叶。我外婆前日病情恶化了。,0
我又开始难道不耐烦了,1
我对我女朋友的行为深感非常为难,1
非常差劲。,2
我非常高兴马赢了,2
我今天感到遗憾非常焦躁。,3
我太郁闷,0
极其孤寂。当我一直在努力争取填埋自己的时候，我小姑娘痛骂我极其滥杀。,0
一点儿全都很差。我只想躲到在我的屋子底下，从英国史之上所有的动乱中睡。,0
有点吃紧,3
我今天或许极紧绷。,3
我感觉在世界之巅,2
我非常重要，但我觉得我们可能会落败板球,3
我其实是！,2
我害怕遇难，有时我只是SL400，想着灵性的愚蠢,3
不好，自以为是表示，我怕我搞砸了。,3
我沮丧害怕，因为我不会确定我假使试著什么篮球员,3
Combray了！前晚我的体彩电话号码出来了，我要辞职了。,2
我今天喜出望外。,2
凄惨的。室友甩开了我,0
我觉得有点悲伤。我抱怨失去党务工作。,0
很高兴，心里很浩繁。,2
是的，我极佳,2
非常好看。,2
目前我承受着一定的心理压力。我现在正在处理家中遭遇的许多事。,3
不好。我察觉到我女朋友自白了。,1
我上周末和友人产生矛盾了,0
我这么不耐烦。我的老总把我赶跑了，我的友人一直向我要我吕桑县他的整天。,1
我倍感胆怯。我躯体不是太好，我胆怯病毒感染新冠。,3
我比较懊恼，我的同学和我表妹性爱，我不怎么知道如何处理。,1
我今天在公园戏水时则自我感觉很好,2
这人说，我今天感到恐惧这么困惑。,3
达维季夫卡。每个人几乎在日以继夜地打搅我在工作中。,1
我十分生气,1
我极为不悦我的工头在我的室友身后让我为难。,1
自卑的,3
我十分怀疑我早逝的妻子的身心健康。,3
我现在极为生气。,1
我今天好难过,0
我极生气。,1
我不敢相信她哄骗了我，我现在非常中弹和羞愧。,1
我最好的女朋友这第五日搬出去了很相比之下的地方。,0
我需要得到拥护,0
我心烦意乱,0
今天，我颇感青春和满足。,2
非常惭愧，我今天没有资金投入。,0
我气得那一刻泄漏了——我叔叔其实知道如何按我的键。,1
我尽兴极了！,2
我较多晚安！,2
我和我的女同性恋斗嘴了，我也许若想过。我觉得是我的误。,0
我相当崩坏。我无法暂停流泪。我的鳄鱼今天摔伤死了。,0
我感觉棒极了,2
我今天比较焦虑。,3
我那种较多你好你，非常满意,2
我对世界各地甚至极生气！,1
我今天样子比较紧绷。我有一个小测试表明，我担心我不会通过。,3
我觉得太烂，我和我老友斗嘴了。,1
我今天心绪极其不太好。,0
不拘小节说，我不已极其不悦，就像我会侵害他的一样。,1
很糟，讶异，不安。,0
我直接打了我第五任的车窗。,1
今天是个萨德基我相当心理健康,2
我今天极为不耐烦。,1
我显然深感有点自卑，因为我才刚搞一些我以前却未做过的坏事。,3
我颇感焦躁和焦躁，我不会弄清楚为什么。,3
我觉得我Beauvaisis,0
我气得不要紧。我输了一条巨操纵者。,1
我发高烧。好似重病了。,0
我很恼怒,1
不是极佳，老实反问感觉有点低落,3
我今天极悔恨，似乎什么即使未必对。,0
我感到恐惧怕。,3
我非常心痛，我之前在淋浴间前会哭了。,0
我样子很差。,0
我对我姐姐非常生气。,1
再飞一次，Anglure,2
我深感责怪和焦躁。,3
我这么恼火，我完全被我的第二任甩开了，而且被冤魂化了。,1
我这么恼火，我的房东前不久给了我一些愚蠢的内部消息。,1
我喜悦很极差,0
由于我的精神状态，心情非常可怕。,0
什么都不行,0
我今天看起来很棒,2
今天会极其精彩,2
我只是感觉想不到极其失望。,0
死不了,1
真的很好您好,2
较多,2
我看起来很悲惨，我最好的邻居寄送了一些令人不安的身体健康消息！,3
我看起来非常凄惨，我没有通过我的预科，我不能中学毕业了。,0
我非常恐惧感，我的学习效果明日就出来了，我可能没有达到我所坚信的。,3
我的总经理嘲笑我所以我十分为难,1
我还好，据估计吧。,0
今天一整夜我就有这种要命的感觉，觉得有什么极差的丑事将要再次出现。,3
我觉得有点困窘。我的生存环境中才没有任何事情会发生。,0
我颇感非常自卑。,3
我的日常生活一片不稳。,0
我想不到很憋屈。我所再说的一切都没有值得一提。,0
我觉得这个在世界上本来一切确实较好。,2
我有点难堪,0
我对我的家人比较羞愧，他们总是试著重新配置我。,1
今天过于悲惨了，一切虽然断线了。,1
我有不少小事要做得好；我不耐烦了。,1
怪不得，今天是我的母亲节,2
看起来一切就没有想了。,0
我对我的直系亲属生气,1
我有点不悦,1
这些三日坏事正在按我的途径进行。,2
我觉得我可能得了肺结核但没法看医生,3
不是较好。我今天只好超时两个分钟。,0
对一切都太气愤,1
我嘛高兴。我现在拥有我自已的一切。,2
我为今天暴发的想法不已非常不悦。,1
我感受有点很惨，感觉可以较好。,0
不是太好，我今天后年很悲惨。,1
我看起来准备预先抗争的亢奋。,1
我今天倍感惶恐,3
我应该和好友出去，但我觉得EF30了。我不会钟爱和一大群人因在一起,3
正经说太差，我刚刚惊恐发病,3
其实我那种难道很漂亮。,2
我对某物懊恼。,1
今天心绪很动荡不安，要回来复试。,3
我今天就算十分愉快。,2
我有心让我为了杀死他而自杀未遂的同学横空出世,1
今天好像极为满足，晚安！,2
我生自己的冷。,1
我那种棒极了，我刚切去了三件睡衣尺码,2
我无法中断哀号。,0
我今天觉得很糟。我的猴子不必好看。,0
我感受极好。我现在正在读到这本书目。,2
屈艾了！,2
我大感非常生气，因为我的姐姐不是顺从我的上级指示。,1
我感觉非常税金。一切可能断线的公家机关即使断线了。要是床上找个箍Bareli。,0
这时候我不已相当难过,0
我欠佳，我就算很难过,0
因为今天要入学考试所以我大感吃紧,3
我对我的管理工作极其不悦。我心存被困在其中，这让我心存不安。,1
好像很糟，我实在极其挣扎。,0
哈哈哈较多，我们在人工湖里悠闲地逛街。,2
我对我的经纪人极其为难，她总是那么严酷，根本不考虑人们的卫生保健,1
我今天有点不是高兴。,0
我实在很着急，我那种我没有通过面试,0
我今天感觉极差。我的眼皮在十分迅速供电系统，我无法停止对所有小事的过于思考。,3
我心情不是太好，我被病理出得了一些则骇人的疾病。,0
我今天心情很酷,2
我在体育史之巅！,2
今天想不到有点深重。,0
我啥虽然失意，我无论如何没有充足的巨款偷懒任何坏事。,0
我像飞鹰一样懊恼，我想要打人者。,1
我觉得可能会发生一些不行的坏事，而且我害怕它会发生。,3
我样子有点财务压力，因为我忘怀付钱持卡人了。,3
我今天失去了一种亲密的邻居，沮丧非常难受和孤独。,0
自从他回到我我难道没有勇气再活了,0
吗极其糟糕吗极其担忧，吗觉得荒谬的事协进会频发,3
我为今天再次出现的丑事而为难。,1
由于出现病征，我必须进行新冠验证，而且我怀疑自己可能会呈阳性。,3
我只想哭，因为我的狗狗丧命了非常心疼。,0
我有过跟差劲的时候。我最近或许有点死而复生。,0
我相当羞愧。,1
只是那种难道能保持我记忆中才的最低谷，似乎什么几乎不会对。,0
我对我的邻居十分为难，因为他未必顺从我。,1
我样子羽绉。,2
不是很好,0
我极其难堪。,0
我极为高兴。,2
我这么懊恼。,1
非常K188的反问,2
很棒。今天心情相当愉快。,2
我有些害怕，因为这儿所有的骚乱让我抱怨自己不会闯祸，否则我将无法获得水果和炊具。,3
我真的感觉不俗,2
恰如其分，非常感谢，你呢？,2
糟糕的。我对我的姐妹极为恼火，我相信他Lamprologus让我的丈夫指责我。,1
不好，我和小姑娘争吵了。,0
我感觉很漂亮我刚从这个较小暑假回去。,2
生不如死真是绝妙的一天！,2
我感受极佳，谢谢你。,2
务必料想我吧，我十分绝望。,0
你为什么这么质问我？,3
不是极好。,0
我很高兴因为我和我的亲朋好友出去了,2
我相当恼怒我的酒保致信我。,1
我的神情极差,1
我为自己的安全感到担心,3
大感真诚地。你？,2
只是担心紧接著的几天,3
嗯，极差，嗯，我或许极为忧心爆发了什么，我整个多星期全都不曾就寝。,3
我怀疑我的艾文涛,3
我觉得我姊姊一直在诱骗我，这让我极其恐惧,3
我谈得更好，我今天大感十分高兴。,2
就像我需要耐心,1
我感觉这么听话。我觉得今天相当幸运地,2
今天，我想不到极为满足。,2
我没有那么好看，我试著某个人长住着。,1
一无是处！,2
不太好，我渡过了非常不安的一天。,1
不是很好。我只是觉得饥渴。,0
和善时说，我今天颇感有点不安。我昨日察觉到了一条同学，现在他们被告知需要无意识重置。,3
我今天很迷惘。,3
我今天难道这么焦虑，我不怎么知道为什么,3
我样子太差，前日和邻居闹翻了,0
我即便感受很差，我的想像力太含糊不清，我感到恐惧焦虑，我的意念表示我出了什么问题。,3
不是极好。我害怕我的安全。,3
我极其痛楚，我已经几个小时没法让自己制做任何小事了。,0
我的车子停在餐馆巴士站前一天，傅先生呼呼大睡了我的石灰，我十分懊恼。,1
我对今天不是极为天真，有一些则不行的好像。,3
我现在比较不悦，因为我没有通过考试成绩,1
可怕。我只是里韦县过。,0
极好，最近生活新进展如期，我感到极其平静,2
我搞得较多，晚安你的反问！,2
不好，我的小狗今天下午死去了。,0
一切似乎几乎不会圆满，我无法让别国听到我装作。,1
有点胆怯，今天上午做了件丢人的事儿,3
我感受全由。,2
这是美妙的一天，我味道说实话。,2
我那种不是太好。我大感阻力非常明显，我太担心，因为我不会知道为什么能够有这种那种。,3
我只是觉得最近十分恼火。,1
势利所说，不是很好。我的狗不久以后过世。,0
我只是任意有这些发动,1
我有点懊恼。,0
我对我同事的疏忽行为大感忍无可忍。,1
今天，我既焦躁又怕。,3
我今天太放松，是我的午休,2
我或许相当愤恨，因为我转头要去可看外科医生。,3
我相当不悦。我丢了这笔钱,1
不是极好，只是整个三个月即便感到恐惧内疚。,0
我极为重要，感谢你，上苍赠予我肉体,2
我恰如其分感谢。,2
我很恼火，因为我的猫在我出游管理工作时候断然拒绝了我最喜欢的柜子。,1
我感觉极佳晚安,2
我不熟！我被撤换了，我呢极为生气。我班莱班县制做的乃是恰当的，我有这种看起来是他们的贪心。,1
我的足球队夺下了世界杯赛，我深感比较满足,2
我今天对我的香港股市投资业务Swing自我感觉汤宝如理想。,2
我好像不太好。,0
比较悲惨了，今天上午有人闯入哎。,0
想不到太差。我想着我的再婚拉开序幕了。,0
我今天弥补得不太好,3
我有这种觉得是他们的说谎。,1
我抱怨我目前的此项工作现况,3
我看起来没用那么好看。,0
我有点沮丧。我今天应考平时成绩。,0
我觉得不太好，我抱怨应考。,3
我对我室友酿成的丑事比较懊恼,1
我对这里的局势感到恐惧经济风险和迷茫。,3
不了那么踏实。我深感有点苦闷,0
我感受很满足。,2
不是更好，和善则表示。我只是最近似乎没有任何积极的感觉。,0
我非常内疚。,1
我最近对正在爆发的政治局面散发出了反感和怨恨。,1
我想用我不能再继续下去了。,0
非常重要，屋子看起来太好了！,2
在世界性之巅，营业员！,2
一切即便更好，非常感谢，没有啥可责骂！,2
我有尽可能的一天,1
我郁闷,1
