,text,labels
253,一个白痴差点造成车祸，让我很生气。,1
929,今天醒来感觉不到自己，这让我感到害怕。每当我有这种感觉时，总会发生一些不好的事情。,3
574,我很痛苦，我已经好几个星期没能让自己做任何事情了。,0
794,我没钱,3
264,今天真的有点沉重。,0
1131,好的谢谢你！我刚刚找到了我以为丢了的最喜欢的帽子。,2
101,我怕我考试不及格。,3
435,我没有那么好，因为我被上级骂了。,0
1034,老实说，我今天感到压力很大，我担心我在面试中表现不佳，然后我又回到了原点。,3
1135,我不喜欢在人群中，这让我真的很焦虑，有点害怕,3
315,我颤抖着，有一种恐惧的感觉,3
1148,我对我的配偶生气,1
810,我很高兴。,2
561,我感到压力和焦虑,3
54,我的朋友让我失望所以我很生气,1
1006,我担心我的工作不会达到足够高的标准,3
526,今天，我恰好是活着的最幸福的人。你知道为什么？仅仅因为我已经让它看到另一天。,2
1063,在垂头丧气。我丈夫已经回办公室工作了，我一个人挺孤独。,0
634,今天心情好,2
1019,我今天很高兴，因为我明天放假。,2
686,我今天压力很大，感觉隧道尽头没有光，我拖欠了抵押贷款。,3
492,我最近对正在发生的政治局势充满了愤怒和仇恨。,1
1011,我真的很难过，因为我和我哥哥吵架了。,0
413,我怕我女朋友要离开我,3
632,特别糟糕,0
569,我失去了动力，似乎永远无法提高我的成绩，我很难过。,0
655,我很好，非常感谢，我度过了愉快的一天,2
278,我对我的老板很生气，因为他咄咄逼人,1
1091,你为什么这么问我？,3
674,我害怕回家,3
279,我对面试感到紧张,3
699,我感觉不太好。,0
718,我很震惊。,2
738,我今天过得很愉快，这里没有抱怨。,2
206,我们国家正在发生的抢抢劫事件让我为我的生命和我所爱的人担忧。,3
230,我不好。我不知道为什么这一切都发生在我身上。,1
651,我真的很担心我的求职面试,3
190,我感觉很好。我现在正在读一本好书。,2
452,今天一切都糟透了。,1
826,我肯定很满足，因为我昨晚睡得很好。,2
145,我很生气。我丢了钱,1
427,我感到沮丧,0
318,我不应对。我只是觉得我可以一直哭。,0
312,我很紧张，我的课堂报告是明天，我讨厌在人群面前演讲。,3
255,我气得要死。我输了一个大赌注。,1
596,我很沮丧，感觉我没有未来,0
829,我觉得脾气很暴躁,1
1117,我明天要考试，我真的很害怕我没有做好充分的准备。我是一个完美主义者，所以这种对不了解一切的担忧让我感到恐惧,3
941,我很沮丧，我今天应该去看我爸爸，但他不得不重新安排时间，我很想念他。,0
144,我对开始我的新工作感到紧张。我不确定我是否适合,3
708,我感觉不太好，我很焦虑,3
966,我很生气，我的房东刚刚给了我一些可怕的消息。,1
131,不太好，失望，沮丧。,0
252,我有很多事情要做；我生气了。,1
330,情绪真的很低，我发现大多数日子都很难起床。,0
840,我感觉很糟糕，我没有通过我的课程，我不能毕业了。,0
215,糟糕的。我岳母不会停止越界。,1
1098,真的很糟糕 - 真的很担心，真的觉得可怕的事情总会发生,3
947,我感到不安和不安，我不明白为什么。,3
531,说实话，我真的很担心事情。,3
564,我很高兴马赢了,2
412,不太好。我今天工作搞砸了。,0
671,这些天事情正在按我的方式进行。,2
241,老实说，我心情不太好。我考试没及格。,0
154,我今天感觉不太好。,1
1178,请别打扰我,1
261,升职了我感到很开心,2
127,老实说，我很生气。,1
898,我不好,0
733,我没事，就是有点着急。我只想让这一天结束。,3
836,更好的伙伴，在这次重要的工作面试中压力很大，我真的需要这份工作，我知道这对我来说是完美的。,3
970,我感觉非常差,0
150,我对我的伴侣对我撒谎感到生气。,1
589,我现在感到很生气。,1
320,我对我的同事很生气,1
1143,我真的很着急，我的肚子在打结，我怕我的驾驶考试不及格。,3
472,我很生气。,1
962,我的老板一直在贬低我，我再也受不了了。,1
443,紧张的,3
912,我今天过得不好，你能帮帮我吗？请帮帮我，你会帮我吗？,3
879,我不好，我和父母吵架了，我离开了家，我很生气。我有这种感觉是他们的错。,1
352,好郁闷。我最近被解雇了,0
95,生气的,1
113,可怕。我只是很难过。,0
1050,我没有心情和别人说话。,1
37,我今天感到控制和平静,2
143,我心情不好,1
1056,我怕我得了癌症,3
158,我很难过。我的心碎了。,0
933,我有点生气，因为詹姆斯没有完成他的任务。,1
40,我今天对我的股票市场投资组合表现特别满意。,2
906,不好。我的狗今天被安乐死了。,0
1057,我很好,2
467,我失去了所爱的人，从那以后我就没有真正感到快乐。,0
711,老实说，这将是我 15 个月以来第一次见到我父亲，这让我很兴奋。,2
1048,我快疯了，我不可忍受了。,1
236,我心情太好了。,2
92,今天心情特别低落。和弟弟吵架了,0
222,明明我不好，我真的早伤害了自己,1
801,我很生气，因为我的猫毁了我最喜欢的地毯,1
759,我不好,1
512,我对我的生活感到满意,2
619,我觉得很难受。,0
1085,最近几天我的心情一直很低落。,0
690,我度过了美好的一天。,2
47,太糟糕了 - 我觉得我需要伤害某人。,1
491,我无法处理日常任务，我感到非常不知所措,0
62,今天心情很好，睡得很好！,2
79,就像一座即将喷发的火山。,1
299,我太可恨了，我最信任的人以我无法想象的方式背叛了我,1
193,我真的很难过，以至于我想哭一整天,0
235,我没心情说话。,1
181,我很生气,1
548,由于和朋友吵架，我很沮丧。,0
471,最近我失去了我的祖父，我感到很沮丧,0
557,糟糕的。男朋友甩了我,0
9,我感到焦虑,3
1103,我有一种害怕一会坐飞机的感觉。我真的很怕坐飞机,3
553,我感觉不太好。我男朋友昨天和我分手了。,0
529,简直不能更快乐。,2
875,我有点沮丧。,0
878,我很难过,0
461,我今天感到不安,3
382,我怕我不记得我学过的任何东西,3
915,我很好，谢谢,2
1093,不太好。我期末考试不及格。,0
331,我感到孤独,0
422,我希望我能快乐。,0
712,我被推到了恶化的地步，失去了冷静。,1
262,我感到很愤怒，好像我什至无法直视。,1
1023,太棒了，真的太棒了,2
6,我做得不好，我的焦虑正在踢我的屁股。,3
266,很棒,2
1128,我很担心，我的电话坏了。,3
38,我昨天和朋友闹翻了,0
1176,我感到有压力,1
590,我感觉真的很好！,2
1144,我真高兴。我现在拥有我想要的一切。,2
959,我有些害怕，因为城里所有的骚乱让我担心自己会出事，否则我将无法获得食物和必需品。,3
483,我最好的朋友一直表现得像个混蛋，我对她很生气。,1
271,非常好。,2
140,我累了,1
583,我开心极了！,2
194,非常难过，我正在一个悲伤日子的纪念日想起它。,0
105,我很生气，我的朋友和我男朋友调情，我不知道如何处理。,1
900,我对我弟弟很生气。,1
736,我很生气,1
118,我最近对我的工作感到非常沮丧。,1
613,我感到压力很大，我对我的男朋友很生气，因为他总是迟到而不提前通知我。,1
20,我很生气我的老板不让我加薪。,1
358,今天我觉得自己很糟糕！,1
242,我感觉准备随时斗争的紧张。,1
50,我现在不开心，有点不高兴。,1
162,我很高兴我的老板选择了我参加升职,2
403,我现在很生气。,1
728,我感觉很好，我对我现在的处境感到满意,2
676,我今天感到很焦虑。我的待办事项清单似乎越来越长，我工作的时间越来越长。,3
858,我讨厌一切,1
1118,我怕我的孩子生病了,3
390,我现在对一切都很生气。,1
503,我情绪低落。好像生病了。,0
580,我怕我会失业，下个月付不起房租,3
693,我今天好难过,0
310,我做得很好，谢谢你的提问！,2
301,超棒！,2
211,我很生气，我完全被我的前任甩了，而且被鬼魂化了。,1
172,很糟糕,1
975,我感觉好极了。,2
552,我很生气我的老板写信给我。,1
152,我今天真的很开心。,2
725,自从我去年失业以来，我就有点沮丧了,0
1084,我感到害怕。,3
1017,再好不过了！昨晚我的彩票号码出来了，我要辞职了。,2
39,我真的很害怕，因为我一会要去看牙医。,3
408,今天是个好日子,2
914,不好，自从X离开后，我的情绪真的很低落。,0
743,我很好，谢谢你，感谢上帝赐予我生命,2
210,她就是不和我说话了，我不知道该怎么办。,0
344,不要打扰我,1
306,生气了，我的朋友真的很烦人。,1
994,没那么好。我发现我的祖母活不长了。,0
1156,我今天过得很好。,2
924,我感觉很棒！,2
378,昨晚我睡得很好，我感到平静和休息，精神状态最好。,2
167,我刚刚惊恐发作，感觉很糟糕,3
1002,我以为我在变好，但我真的又为事情生气了,1
740,我感谢我现在所处的位置。,2
12,今天是个好日子，你好吗？,2
522,好吧，我该从哪里开始呢。我很难过，我很难打字。,0
68,我感觉不太好，我有一种伴随焦虑而来的下沉感。,3
90,其实很害怕，我可能需要一些帮助,3
380,每个人都反对我——我的老板、我的丈夫和我的孩子。,1
372,我很高兴，因为我刚被大学录取。,2
258,我对这里的情况很生气，我真的很讨厌职业政治家。,1
304,太可怕了我做了一个非常可怕的梦，这让我感到非常焦虑。,3
1055,我很沮丧，因为我男朋友和我分手了。,0
410,我感觉非常好，充满希望。,2
1140,我很积极也很感激。,2
554,我以前从来没有这么生气过，我只是被诬告偷窃。,1
42,我觉得有点绝望。,0
208,我只是随机有这些爆发,1
758,太棒了，谢谢你，我正在准备和我喜欢的人约会,2
618,这是一个如此美好的晴天,2
817,不好。我发现我老公出轨了。,1
688,我感到愤恨和恶意。,1
515,我很失落,0
285,我并不像我想的那样快乐。,0
831,我不好，我真的很难过,0
71,今天对我来说将是一个愉快的好日子，我感觉很棒！,2
179,我对我的邻居很生气，因为他正在制造噪音,1
609,我怕我女朋友出轨,3
493,我今天很伤心，因为我和我的伴侣吵架了,0
116,我现在真的很生气。我刚刚和一个指责我没有做的事情的人发生了争执。,1
293,我今天真的很生气。,1
76,我觉得很可怕，很生气，很可恨。,1
48,其实我感觉真的很棒。,2
923,我感到非常焦虑，而且一点也不舒服。,3
332,我感到压力和担心，因为我的生意下降了,3
1025,我最近对离开家感到焦虑和害怕。这种长时间的隔离对我不利,3
626,我感觉不太好，我最近工作太辛苦，几乎没有时间照顾自己。,3
409,我他妈的气死了。,1
681,不好，我感到孤独,0
288,我今天很开心，一切都很顺利,2
524,我感觉不太好。我的生活中发生的事情太多了。,3
157,我很生气我的老板在我的同事面前让我难堪。,1
337,恐怕我不能按时完成所有这些工作,3
496,我对今天的考试感到很焦虑。,3
46,我很好。,2
713,我希望我每天都有这样的感觉,2
462,我今天失去了一个亲密的朋友，感到非常难过和孤独。,0
439,我真的，真的很生气。我觉得我可以炸了。,1
177,谢谢你的提问，我的状况挺好的,2
881,我情绪低落,0
424,万分谢意。你？,2
325,今天是漫长的一天，会议的进展让我对我在这家公司的未来感到茫然,3
350,我感觉不太好。我感到压力很大，我很担心，因为我不知道为什么会有这种感觉。,3
447,感觉空虚，吃不下睡不着,0
17,我对我朋友的不当行为感到愤怒。,1
1123,我自己很满足，我感觉精神抖擞。,2
622,我很焦虑，我的考试成绩明天就出来了，我可能没有达到我所希望的。,3
1099,我怎么会在这种情况下？,1
345,我现在很生气我会打人,1
902,世界顶级！,2
313,我很害怕。我不知道如果我这次考试不及格会发生什么。,3
621,我心情不好。,0
451,我很生气，因为我最好的朋友没有出现在我的生日聚会上。,1
170,我感到很沮丧，今天早上我不想起床。,0
1179,我还好，就是有点着急。,3
133,一点都不好。我只想躲在我的房间里，从世界上所有的动荡中睡觉。,0
968,太好了，我今天过得很愉快！,2
867,非常难过，我今天没有精力。,0
78,可怕，感到害怕和神经质,3
833,坦率地说，我看不到生活中的任何意义了,0
346,我感到害怕，因为我不确定我将来想要什么职业,3
396,什么都不好,0
389,我感觉自己站在世界之巅！,2
385,我为今天发生的事情感到非常生气。,1
119,我害怕死亡，有时我只是彻夜难眠，想着生命的荒谬,3
1075,我无法集中注意力，感到孤独。,0
789,今天真的对我造成了伤害，我已经筋疲力尽了。,1
229,我感觉很棒我刚从一个小假期回来。,2
969,我对我朋友的行为感到非常恼火。,1
21,你有其他问题吗？,1
891,我感到非常生气，因为一个陌生人袭击了我。,1
1046,我感到害怕，因为我今天必须做演讲,3
250,我只想离开这里,3
243,我对今天开始我的新工作感到有点焦虑。,3
754,我很郁闷我考试不及格。,0
35,我今天过得很愉快，一切都很顺利。,2
862,挺不错的朋友，一切都如意。,2
507,我感觉好极了。,2
997,我今天感到非常幸福和感激，谢谢。,2
1129,这是美好的一天，我感觉很棒。,2
109,真的很生气！我的老板根本不尊重我的时间！,1
379,我真的很不开心,1
604,不好，我在工作中度过了紧张的一天。,0
582,我从未如此快乐,2
171,一个同学把我的项目建议当成了自己的。,1
238,我感到害怕，导致我非常焦虑。,3
977,都好,2
825,我感觉很棒，工作很棒！,2
1158,今天，我真的很满足。,2
321,我害怕我所爱的人可能会发生不好的事情,3
861,我怕我不会通过考试,3
155,我真的感到很失落和悲伤。我的伙伴和我分手了。,0
1053,我生自己的气。,1
125,我很好谢谢！,2
456,我今天有点不高兴。,0
66,我现在真的很生气。我刚刚因为工作中的晋升而被拒绝，这是因为我的一位同事认为我的想法值得称赞。,1
605,我生气了。我厌倦了我的妻子。,1
950,很好，能够在周末探望家人，并与他们共进晚餐。,2
992,我今天真的很紧张。,3
178,我很生气，我可以尖叫。,1
921,我不好，想到我的孩子我很生气,1
415,我一点都不舒服。一切事情都不顺。,0
100,我非常担心气候变化,3
1146,只是担心接下来的几天,3
830,我感觉非常费。一切可能出错的地方都出错了。想地上找个缝钻进去。,0
334,好吧，我只是觉得没有什么是我想要的。,0
1039,我今天很伤心，昨晚我失去了一位亲爱的朋友。,0
220,感觉自己在坑底：刚丢了工作,0
391,我今天很开心，我刚升职加薪。,2
1083,我受够了。我认为我这个月无法应付所有账单，而且我还在不停地工作。,0
309, 今天感觉有点无聊，因为我收到了一些关于一些财务问题的坏消息。,0
1028,糟糕的。汽车无法启动，这真的让我失望。,0
1102,焦虑的,3
527,我很生气我男朋友没有告诉我真相。,1
664,我今天真的很不舒服。等结果都快等疯了！,3
245,我做得不是很好。我一直有人际关系问题。,0
518,我父亲总是说我愚蠢和懒惰。,1
1016,我今天心情很不好。,0
706,一切都很好。我在山上散步度过了愉快的一天。,2
971,不错。今天心情很愉快。,2
640,是的，很好，谢谢。,2
104,不是很好，老实说。我只是最近似乎没有任何积极的感觉。,0
1010,我对上周在工作中发生的事情感到很生气。,1
1164,我一点都不开心,1
51,我感觉有点压力，因为我忘记付信用卡了。,3
602,我做得很好，我的心情很好。,2
354,心都快跳出来了，今天好着急,3
460,一点都不好。我最近真的很怀疑自己。,0
22,我对考试的题目感到焦虑,3
374,我不断发现自己不由自主地握紧拳头。我感觉我的神经被击中了，我快要爆炸了。,1
538,我其实是！,2
218,太可怕了，我的坏爸爸像往常一样打我,1
585,我现在脑子里有很多事情，这让我很焦虑,3
672,我觉得很糟糕，我的女朋友甩了我，现在我没有人了，我真的很沮丧。,0
722,我对我的生活很满意,2
904,我损失了一大笔钱，我对自己很生气。我想打自己。,1
205,我很生气,1
890,由于新冠病毒，我的健康状况恶化，我非常担心,3
497,我朋友的行为让我很生气。,1
516,我感觉很焦虑，我在等那个工作项目的回音,3
375,不好，我的狗死了。,0
185,我只是不想再继续下去了，一切似乎都是那么绝望。,0
404,我今天的心理健康一点都不好,3
745,我今天感觉很好。,2
401,我现在感觉不太好我很伤心,0
1012,我对我的搭档很生气，我发现他们出轨了,1
1072,我今天很伤心，似乎什么都不对。,0
441,我只是在生气。,1
132,感觉一切都没有希望了。,0
173,不舒服,3
428,事情进展得很顺利，谢谢。,2
1086,我真的很生气，他们在学校取笑我，但我对此无能为力,1
1161,我今天感觉很好，我通过了考试！,2
1008,我在另一门课上不及格，为此我很生自己的气。,1
834,我真的很沮丧，我感到沮丧，没有动力。,0
96,今天对我来说是个好日子。,2
805,不太好。我的姐妹们有地方可去，有事可做。我觉得落后了。,0
635,心情低落，男朋友跟我分手了,0
499,还好吧，我觉得。,0
74,我很担心我们的未来,3
89,非常失望！我的老师错误地指责我作弊,1
935,我对我的老板很生气，她总是那么苛刻，根本不考虑人们的心理健康,1
691,我今天感觉真的很不舒服，就像我一直被跟踪一样。,3
1045,不太好，我脑子里有很多事情让我感到压力山大。,3
0,今天有点感觉乌云笼罩着我。,0
558,活着真是神奇的一天！,2
683,老实说，我现在可能会破坏某些东西。我的一门课没及格。,1
392,我对我和我的前对象分手的方式感到非常沮丧。,1
476,我觉得可能会发生一些不好的事情，而且我担心它会发生。,3
1044,我感到沮丧，不像我自己。,0
519,我想我不能再继续下去了。,0
107,好吧，我想。感觉比起还低。,0
938,我可以做得更好。,0
958,今天感觉很满足，谢谢！,2
842,我不能更快乐,2
223,我担心我不会通过我的驾驶考试。,3
847,我不舒服。我正在为即将到来的考试感到压力。,3
327,我感到害怕。,3
102,我的心情不好,1
932,我很好，谢谢，上帝很好，生活很美好,2
620,我很好！,2
475,我感觉不太好，昨天和朋友闹翻了,0
213,我很好谢谢。,2
707,都好,2
135,其实还不错！,2
246,今天和男朋友吵架了,0
1163,我的室友因为她的草率而让我发疯！,1
880,好的。你呢？,2
1001,我做得很好，我今天感到很高兴。,2
846,我现在很生气，因为我没有通过考试,1
951,我生气了。,1
822,我今天在公园散步时表现很好,2
984,不太好，老实说，我怕我搞砸了。,3
365,我的老板只是因为我胡说八道而解雇了我！,1
248,我感觉不太好，我很沮丧。,0
26,很着急。我仍在等待我昨天参加的那次面试的回音。我知道我做得很好，但我上次也这么认为，并没有得到这份工作。,3
852,我有压力,3
417,我今天感觉很恶心,0
748,好多了。现在有很多值得感激的地方。,2
680,不太好，我度过了非常沮丧的一天。,1
741,我很生气，我刚刚发现我的丈夫和一个同事在欺骗我。,1
3,我对自己的新冠检测结果呈阳性感到担忧和恐惧。,3
134,我感觉有点像坏事要发生一样，我无法停止思考,3
355,感觉真好,2
292,我对我的新公寓和它的位置很满意,2
698,我有点紧张。也许这只是我的焦虑。,3
1022,我今天没有抱怨。,2
1137,我今天对自己感到很满足,2
742,我感觉不太好。,0
228,我担心我的工作,3
643,你无权问这个问题,1
225,我开始想到我的对象离开我的时候，我很生气,1
226,我真的对我丈夫很生气，他和我吵架了。,1
369,不好,0
901,感觉不太好，我真的很挣扎。,0
339,我有更好的日子，我感觉不舒服，现在对事情感到焦虑。,3
419,我感觉自己站在世界之巅。,2
1152,男朋友跟我分手了，今天好难过,0
603,我真的很不高兴，我的小狗昨天跑了，我到处都找不到他。,0
1078,不错，谢谢，有点紧张，害怕我不会得到这份工作，只是跑掉了工厂的神经。,3
265,一切似乎都不顺利，我无法让任何人听我说话。,1
454,真的受够了这个。,1
63,我今天对自己真的很失望。,0
1009,我想喊,1
360,我就放心了我的测试结果昨天回来了，我很清楚。,2
237,我现在很开心。,2
650,很好,2
112,我感觉不太好，有焦虑,3
1157,我今天不好,1
532,我感觉棒极了。,2
577,我感到很孤独，因为我的朋友不会参加我的生日聚会。,0
126,我感觉棒极了,2
259,我真的很生气，我看到我丈夫欺骗我,1
989,我今天有种不好的预感。,3
721,我今天感觉轻松自在,2
939,我今天做的没那么好。他们正在推出我最喜欢的童年电视节目。,0
1003,我担心我会在发薪日之前用完钱。,3
137,我很沮丧。我和姐姐意见不合。,0
913,说实话，我有点焦虑和心急。,3
7,今天我的心情很沉重。,0
502,今天我感觉想成为一颗钉在墙上的钉子。就在那里呆着。,0
631,我今天心情有点低落。,0
371,由于一些财务问题，我感到非常焦虑,3
926,我感觉不太好。,0
411,天气很糟糕，它让我陷入了垃圾场。,0
407,如果其他人试图在交通中切断我，我会爆炸！,1
1150,我感到非常不安。,3
916,太棒了，谢谢。我都忙于工作！,2
353,我很生气。,1
153,很好，谢谢,2
566,太阳出来了，我有一种感觉，这将是美好的一天！,2
542,我感到害怕。我身体不太好，我害怕感染新冠。,3
343,我害怕。我找不到我的儿子。,3
305,我很心烦,1
612,担心我的测试结果会是什么,3
837,我担心我不会按时完成我的工作,3
280,我今天感到满足和高兴,2
993,我今天很焦虑。,3
1052,今天能见到我的家人，我感到很兴奋。,2
56,十分紧张。,3
400,我很高兴你问这个问题，因为我最近真的很糟糕。我想我很沮丧。,0
572,我做得不太好。,0
473,今天天气很好，我们在公园里悠闲地散步。,2
468,我很生气我的同事因为我的工作而受到赞扬。,1
866,我感到不确定和恐惧。,3
1041,我直接打了我前任的车窗。,1
1114,我很高兴我刚刚通过了考试。,2
828,我情绪低落,0
776,我感觉很好，谢谢你。,2
504,我感觉很棒,2
1166,我特别生气,1
720,我很满意。,2
864,我感觉很好，谢谢！,2
648,我今天感觉很好，阳光明媚，是美好的一天。,2
679,谢谢你的提问，我今天真的很开心,2
550,我今天感觉不太好。,0
781,我生自己的气，因为我不能减肥，也没有自制力,1
300,我今天很生气,1
892,我感觉很神奇！,2
1141,今天简直惨不忍睹。,0
570,今天会很精彩,2
163,我今天感到很害怕，因为我必须上法庭。,3
636,我对我儿子很生气，因为他今天没有吃午饭,1
666,我太棒了。,2
336,我现在很担心,3
59,我讨厌我的女孩,1
1076,我今天感觉很糟糕，我的焦虑来自屋顶。,3
53,生活是美好的！,2
490,今天我心情非常低落。我只是没有一个美好的早晨。,0
326,所以，我今天的心情很阴郁。,0
449,我充满了春天的欢乐。,2
827,比平时更没用,0
961,我担心会有不好的事情发生,3
437,我男朋友最近对我很好，我很高兴我们的关系重回正轨,2
670,我非常生气,1
563,谢谢你的提问，今天很困难，有点焦虑，它变成了恐惧,3
952,我对全世界都很生气！,1
1104,我感觉很好，谢谢你的提问！我昨晚睡得很好。,2
786,超棒！我的考试成绩出炉了，我考得很好！,2
1082,不太好，现在事情真的让我感到不安。,3
819,我很生气，因为生活太不公平了,1
219,我心情这么好。我觉得今天很幸运,2
897,我今天感觉很紧张。我有一个大测试，我担心我不会通过。,3
820,我感觉很棒谢谢你。,2
586,不好。我害怕未来的不定。,3
282,我很高兴，因为昨天是我的生日，我收到了很多礼物,2
348,我很难过。我的狗死了，我无法承受伤害。,0
907,我错过了我的作业截止日期，所以我感到非常焦虑。,3
4,我超级难过,0
1051,兴奋的,2
463,我感觉很好谢谢,2
1030,不好，我和妈妈吵架了。,0
874,我感到有点压力。,3
1101,真的很好，睡了一个好觉。,2
517,现在在抢劫袭击后我的生活极度紧张,3
653,我很生气,1
573,我感到非常害怕我周围的世界。,3
647,所以，目前似乎没有什么能让我开心。,0
595,不是很好。我今天不得不加班两个小时。,0
227,我为今天发生的事情而生气。,1
534,我不确定我是否对考试准备充分。,3
1115,我很好谢谢！,2
276,我对考试真的很紧张,3
284,狂怒。每个人都在不停地打扰我工作。,1
470,由于疫情，我感到焦虑,3
1079,我只是一直很生气,1
426,再飞一次，谢天谢地,2
800,我今天感觉很差。我很害怕失去工作。,3
281,我今天感觉很好，因为我完成了我所有的工作,2
732,我已经好多了，我很担心，因为我今天早上起床时听到了一声响亮的“啪”声，现在我的背部酸痛。,3
715,我无法停止哭泣。,0
832,我今天的心情真的很低落，我很害怕它不会好转。,3
120,我感觉很好,2
593,由于我的健康状况，感觉非常糟糕。,0
1171,有点紧张；我觉得我的老板对我不满意。,3
13,我现在很生气。,1
870,我觉得我今天已经实现了我想要的一切,2
455,我对自己的职业感到焦虑，不知道大流行结束后我会做什么,3
584,我今天欣喜若狂。,2
147,我很烦,1
160,我的心在狂跳，我感到紧张不安。,3
1168,今天心情真的很低落,0
750,目前感觉不太好，因为我有焦虑,3
895,非常不安。本周早些时候我失去了一个亲人。,0
859,我感到很不安,3
945,我今天感觉很棒,2
991,我感到非常生气，因为我姐姐伤害了我很多。,1
195,我今天感觉很棒,2
191,我觉得有很多正能量。,2
628,我又开始真的生气了,1
536,我很焦虑，因为我需要解决一些家庭问题。,3
606,我今天真的很紧张。,3
164,做得很好谢谢,2
106,我今天感到压力很大，因为我有一个截止日期要满足。,3
16,我觉得很棒！,2
575,我很烦。每当我认为自己处于领先地位时，就会出现其他情况。,1
617,我觉得很烦躁。,1
942,我觉得自己很糟糕。,0
540,我的前任毁了我的生活，我疯了。,1
329,自从他离开我我真的不想再活了,0
480,我心情有点低落。,0
498,我很害怕今天得到结果。,3
857,我今天真的很沮丧,0
1095,我不好。我头上的工作压力太大了。,1
